,CollegePlayerType,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo
529,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.47,12.84,63.0,67.0
530,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.93,11.17,69.75,68.5
531,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.16,11.72,60.5,67.0
532,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.13,12.6,39.66666666666666,61.333333333333336
533,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.28,13.7,52.66666666666666,58.66666666666666
534,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.92,11.7,60.333333333333336,70.0
535,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.29,13.2,45.333333333333336,63.0
536,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.415,13.9,44.0,65.66666666666667
537,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.18,12.56,58.333333333333336,59.333333333333336
538,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.14,12.14,48.333333333333336,61.66666666666666
539,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1,12.7,46.333333333333336,54.333333333333336
540,Role Player,69.0,58.0,53.0,52.6,8.9,82.0,1.67,0.16,17.4,3.03,12.2,46.0,60.66666666666666
541,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.19,12.8,53.66666666666666,63.66666666666666
542,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.375,13.2,44.66666666666666,61.333333333333336
543,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.31,12.5,50.333333333333336,38.66666666666666
544,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.17,12.3,52.0,53.66666666666666
545,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.4450000000000003,13.9,46.333333333333336,72.33333333333333
546,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.33,13.8,47.66666666666666,64.33333333333333
547,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.355,13.2,43.66666666666666,69.33333333333333
548,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.295,13.5,50.0,63.333333333333336
549,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.02,11.5,53.0,62.66666666666666
550,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1,12.4,52.0,57.66666666666666
551,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.4,14.4,42.66666666666666,55.66666666666666
552,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.85,14.9,41.333333333333336,62.66666666666666
553,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.175,12.7,46.66666666666666,64.33333333333333
554,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.96,11.9,42.0,67.0
555,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.31,13.28,59.0,62.333333333333336
556,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.135,12.74,59.833333333333336,61.0
557,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.015,11.5,60.66666666666666,66.33333333333333
558,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.95,12.58,62.66666666666666,65.33333333333333
559,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.91,11.595,59.66666666666666,60.333333333333336
560,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.22,12.77,65.0,64.33333333333333
561,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.7350000000000003,11.46,64.33333333333333,65.0
562,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.25,13.28,54.333333333333336,71.33333333333333
563,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.065,12.23,63.66666666666666,68.66666666666667
564,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.025,11.65,57.66666666666666,62.333333333333336
565,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.86,11.07,68.66666666666667,70.0
566,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.03,12.03,60.66666666666666,59.0
567,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.025,11.96,63.66666666666666,64.33333333333333
568,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.34,13.29,59.333333333333336,72.0
569,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.87,11.84,62.66666666666666,64.66666666666667
570,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.09,12.36,58.0,72.33333333333333
571,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1500000000000004,12.8,55.0,53.0
572,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.45,14.0,49.0,57.5
573,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1,12.2,54.0,51.0
574,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.05,12.2,56.0,57.0
575,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1500000000000004,12.3,50.0,59.0
576,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.0,11.8,58.0,55.0
577,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.85,11.1,55.0,54.0
578,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1,12.3,50.0,56.5
579,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1,13.6,50.0,52.0
580,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.0,12.6,43.0,51.0
581,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1500000000000004,12.4,56.0,57.5
582,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.0,12.6,36.0,54.5
583,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.8,11.4,58.0,65.0
584,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1,13.1,53.0,60.0
585,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1,12.3,57.0,58.5
586,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.25,13.3,48.0,63.0
587,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.8,11.5,58.0,63.5
588,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.95,12.0,50.0,61.5
589,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.25,13.4,49.0,60.0
590,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.55,15.4,45.0,61.0
591,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.05,12.2,54.0,58.5
592,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1500000000000004,12.5,55.0,58.0
593,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1,12.5,52.0,62.0
594,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.2,12.9,61.0,60.0
595,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1,12.1,51.0,56.0
596,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.65,14.9,50.0,67.5
597,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.65,14.7,50.0,60.5
598,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.41,13.86,54.5,61.5
599,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.24,12.79,50.0,62.5
600,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.29,12.78,55.5,63.0
601,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.15,12.62,57.5,56.0
602,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.95,11.82,70.0,66.0
603,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.97,12.01,56.5,55.0
604,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.22,13.19,58.0,63.0
605,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.23,12.63,54.5,63.5
606,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.27,13.0,54.0,59.5
607,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.22,12.98,48.5,62.5
608,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.06,12.19,59.0,60.0
609,Starter,38.0,60.0,37.0,61.0,3.4,51.0,2.15,0.18,17.8,3.28,13.31,51.0,70.0
610,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.98,11.54,52.5,63.0
611,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.16,12.55,54.0,59.0
612,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.19,12.91,54.0,60.5
613,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.39,14.1,53.0,53.5
614,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.37,12.31,53.5,70.0
615,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.75,14.0,51.0,60.0
616,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.26,13.1,56.0,65.5
617,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.63,14.71,57.0,64.5
618,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.72,12.55,51.0,62.5
619,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.15,12.37,57.0,59.5
620,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.18,12.47,56.0,63.5
621,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.06,12.14,55.5,61.0
622,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.19,13.69,55.5,65.5
623,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.14,12.74,55.5,60.0
624,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.11,12.5,48.0,64.5
625,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.19,12.62,50.0,62.5
626,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.26,13.28,54.5,55.0
627,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.16,12.8,59.5,59.5
628,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.875,12.125,53.5,67.0
629,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.9400000000000004,12.535,57.0,63.0
630,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.83,17.525,47.0,58.0
631,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.2,13.555,47.5,62.0
632,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.995,12.865,56.5,40.5
633,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1950000000000003,13.965,50.5,64.5
634,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.0,12.915,53.0,63.0
635,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.385,14.6,51.0,61.0
636,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.525,15.565,51.5,60.0
637,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.11,13.75,51.5,60.0
638,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.605,15.77,47.5,70.5
639,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.26,13.725,53.5,64.5
640,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.93,12.41,56.0,58.0
641,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.245,14.01,50.5,53.5
642,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.205,13.98,54.5,64.5
643,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.765,17.884999999999998,42.0,50.5
644,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.37,14.88,44.5,62.5
645,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.165,13.56,56.5,60.0
646,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.12,13.19,52.5,67.5
647,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.325,14.17,54.0,55.5
648,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.385,14.04,54.5,67.5
649,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.35,14.19,49.5,53.0
650,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.785,11.825,55.5,62.5
651,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.11,13.09,51.5,65.0
652,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.77,17.01,38.0,45.0
653,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.855,11.7,53.5,58.0
654,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.035,12.46,61.0,60.0
655,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.145,13.505,56.0,60.5
656,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.88,11.36,56.0,69.0
657,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.27,13.51,60.5,71.0
658,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.35,13.59,62.0,73.0
659,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.18,11.86,57.5,65.5
660,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.14,12.61,63.0,63.5
661,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.52,13.47,59.0,68.0
662,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.11,12.18,61.5,67.0
663,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.27,13.28,53.0,66.5
664,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.15,12.33,54.5,67.0
665,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.92,16.83,53.0,64.0
666,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.38,13.83,58.5,66.0
667,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.16,12.81,55.5,76.0
668,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.14,12.45,55.5,72.0
669,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.23,12.55,54.0,70.5
