CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed
13091,1693,3,11/2/2022,Division 2,Role Player,3,2.9,12.2,12.2,47,,,,,,1.91,2,,,63,,,,,,,,,,,
13092,1693,3,11/2/2022,Division 2,Starter,3.2,3.3,12.7,12.7,51,49,,,,,1.87,2,,,65,,,,,,,,,,,
13093,1693,3,11/2/2022,Division 2,Starter,,,,,49,51,,,,,,,,,70,,,,,,,,,,,
13094,1693,3,11/2/2022,Division 2,Starter,3.3,3.3,12.8,13.2,58,57,,,,,,,,,65,,,,,,,,,,,
13096,1693,3,11/2/2022,Division 2,Impact Player,3,2.9,12.1,12.1,63,61,,,,,,,,,67,,,,,,,,,,,
13097,1693,3,11/2/2022,Division 2,Role Player,3.3,3.3,12.9,13.2,55,57,,,,,,,,,59,,,,,,,,,,,
13098,1693,3,11/2/2022,Division 2,Impact Player,,,,,57,59,,,,,,,,,60,,,,,,,,,,,
13099,1693,3,11/2/2022,Division 2,Role Player,,,,,,,,,,,,,,,58,,,,,,,,,,,
13100,1693,3,11/2/2022,Division 2,Starter,2.9,2.6,12.2,12.1,49,53,,,,,,,,,59,,,,,,,,,,,
13101,1693,3,11/2/2022,Division 2,Starter,3.4,3.3,13.1,13.4,54,61,,,,,,,,,73,,,,,,,,,,,
13102,1693,3,11/2/2022,Division 2,Role Player,3.4,3.4,13.2,13.3,47,,,,,,1.81,1.78,,,57,,,,,,,,,,,
13103,1693,3,11/2/2022,Division 2,Starter,,,,,53,,,,,,,,,,,,,,,,,,,,,
13104,1693,3,11/2/2022,Division 2,Starter,3.1,,11.6,11.6,61,57,,,,,,,,,59,,,,,,,,,,,
13105,1693,3,11/2/2022,Division 2,Role Player,,,,,54,,,,,,,,,,71,,,,,,,,,,,
13107,1693,3,11/2/2022,Division 2,Role Player,,,,,50,,,,,,,,,,63,,,,,,,,,,,
13399,1695,1,11/11/2022,Division 1 Mid-Major,Impact Player,3.18,,11.93,,64,66,64,,,,,,,,69,68,68,,,,,,,,,
13400,1695,1,11/11/2022,Division 1 Mid-Major,Impact Player,3.2,,12.38,,65,68,69,,,,,,,,72,71,71,,,,,,,,,
13401,1695,1,11/11/2022,Division 1 Mid-Major,Starter,3.49,,13.67,,62,61,59,,,,1.53,1.62,1.56,,80,71,74,,,,,,,,,
13402,1695,1,11/11/2022,Division 1 Mid-Major,Starter,3.14,,12,,53,57,58,,,,,,,,65,66,66,,,,,,,,,
13403,1695,1,11/11/2022,Division 1 Mid-Major,Impact Player,3.16,,12.02,,60,61,63,,,,1.56,1.5,1.53,,64,69,68,,,,,,,,,
13407,1695,1,11/11/2022,Division 1 Mid-Major,Impact Player,3.34,,12.07,,60,62,61,,,,1.66,1.72,1.75,,80,80,82,,,,,,,,,
13408,1695,1,11/11/2022,Division 1 Mid-Major,Impact Player,3.09,,11.73,,61,63,62,,,,,,,,61,69,70,,,,,,,,,
13410,1695,1,11/11/2022,Division 1 Mid-Major,Role Player,3.2,,12.13,,,,,,,,,,,,61,62,63,,,,,,,,,
13411,1695,1,11/11/2022,Division 1 Mid-Major,Role Player,3.16,,12.24,,57,57,59,,,,,,,,64,65,64,,,,,,,,,
13412,1695,1,11/11/2022,Division 1 Mid-Major,Starter,3.3,,13.06,,55,56,54,,,,,,,,67,66,66,,,,,,,,,
13413,1695,1,11/11/2022,Division 1 Mid-Major,Starter,3.08,,11.9,,58,60,60,,,,,,,,64,65,65,,,,,,,,,
13414,1695,1,11/11/2022,Division 1 Mid-Major,Role Player,3.38,,13.22,,58,58,59,,,,,,,,62,61,60,,,,,,,,,
,,,11/10/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14139,1697,3,1/19/2023,Division 3,Role Player,3.55,3.51,13.27,,51,54,57,,,,1.89,1.94,1.94,1.91,70,66,69,,,,,,,,,
14140,1697,3,1/19/2023,Division 3,Role Player,3.3,3.28,12.06,,,,,,,,,,,,56,56,56,,,,,,,,,
14141,1697,3,1/19/2023,Division 3,Role Player,3.57,3.58,14.37,,54,54,54,,,,,,,,76,74,74,,,,,,,,,
14142,1697,3,1/19/2023,Division 3,Role Player,3.42,3.6,13.12,,56,56,56,,,,,,,,66,64,64,,,,,,,,,
14143,1697,3,1/19/2023,Division 3,Role Player,3.43,3.33,13.36,,56,60,60,,,,,,,,59,59,59,,,,,,,,,
14144,1697,3,1/19/2023,Division 3,Role Player,3.49,3.41,13.47,,46,49,48,,,,,,,,59,59,60,,,,,,,,,
14145,1697,3,1/19/2023,Division 3,Role Player,4,3.96,15.61,,44,44,45,,,,,,,,54,62,65,,,,,,,,,
14146,1697,3,1/19/2023,Division 3,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
14147,1697,3,1/19/2023,Division 3,Role Player,3.82,3.86,14.89,,,,,,,,1.99,1.94,1.93,1.9,55,54,54,,,,,,,,,
14148,1697,3,1/19/2023,Division 3,Role Player,3.59,3.52,13.63,,52,50,53,,,,,,,,54,53,52,,,,,,,,,
14149,1697,3,1/19/2023,Division 3,Impact Player,3.14,3.23,11.74,,53,55,54,,,,,,,,69,70,70,,,,,,,,,
14151,1697,3,1/19/2023,Division 3,Role Player,3.6,3.67,13.84,,46,51,53,,,,,,,,54,59,59,,,,,,,,,
14152,1697,3,1/19/2023,Division 3,Starter,3.83,3.79,14.58,,,,,,,,,,,,,,,,,,,,,,,
14153,1697,3,1/19/2023,Division 3,Impact Player,3.53,3.27,12,,,,,,,,,,,,,,,,,,,,,,,
14155,1697,3,1/19/2023,Division 3,Starter,3.19,3.19,11.91,,52,53,52,,,,,,,,61,63,63,,,,,,,,,
14156,1697,3,1/19/2023,Division 3,Starter,3.71,3.41,13.16,,53,56,58,,,,,,,,55,55,60,,,,,,,,,
14158,1697,3,1/19/2023,Division 3,Starter,3.59,3.53,13.59,,,,,,,,2.11,2.06,2.03,1.96,67,64,65,,,,,,,,,
14160,1697,3,1/19/2023,Division 3,Role Player,3.78,3.6,14.58,,55,52,52,,,,,,,,54,56,56,,,,,,,,,
14161,1697,3,1/19/2023,Division 3,Impact Player,3.52,3.45,12.29,,56,58,55,,,,,,,,65,63,64,,,,,,,,,
14162,1697,3,1/19/2023,Division 3,Role Player,,,,,,,,,,,,,,,64,69,70,,,,,,,,,
14163,1697,3,1/19/2023,Division 3,Role Player,3.76,3.69,14.36,,,,,,,,,,,,52,56,49,,,,,,,,,
14164,1697,3,1/19/2023,Division 3,Impact Player,3.25,3.21,11.87,,51,50,51,,,,,,,,52,62,62,,,,,,,,,
14165,1697,3,1/19/2023,Division 3,Role Player,3,,,,53,52,53,,,,,,,,61,63,63,,,,,,,,,
14166,1697,3,1/19/2023,Division 3,Starter,3.4,3.43,14.34,,43,45,43,,,,,,,,63,62,62,,,,,,,,,
14167,1697,3,1/19/2023,Division 3,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
14168,1697,3,1/19/2023,Division 3,Role Player,3.4,3.34,12.68,,42,49,45,,,,,,,,55,67,67,,,,,,,,,
13802,1698,3,11/29/2022,NAIA,Starter,3.47,3.06,12.77,,61,61,62,,,,,,,,66,64,68,,,,,,,,,
13803,1698,3,11/29/2022,NAIA,Role Player,3.14,3.19,12.65,,57,56,59,,,,1.85,1.75,,,69,68,68,,,,,,,,,
13804,1698,3,11/29/2022,NAIA,Starter,3.17,3.13,12.66,,67,67,67,,,,,,,,65,68,60,,,,,,,,,
13805,1698,3,11/29/2022,NAIA,Role Player,3.34,3.24,12.69,,61,57,60,,,,,,,,61,62,69,,,,,,,,,
13806,1698,3,11/29/2022,NAIA,Starter,2.95,2.97,11.82,,60,60,59,,,,,,,,70,71,66,,,,,,,,,
13807,1698,3,11/29/2022,NAIA,Role Player,3.19,3.15,12.47,,53,56,57,,,,,,,,67,70,69,,,,,,,,,
13808,1698,3,11/29/2022,NAIA,Starter,2.99,2.93,11.18,,61,67,66,,,,,,,,58,57,59,,,,,,,,,
13809,1698,3,11/29/2022,NAIA,Starter,3.27,3.28,13.46,,60,61,62,,,,2,1.94,,,56,67,60,,,,,,,,,
13810,1698,3,11/29/2022,NAIA,Impact Player,,,,,52,51,52,,,,,,,,65,68,66,,,,,,,,,
13811,1698,3,11/29/2022,NAIA,Impact Player,3.36,3.27,12.49,,55,58,58,,,,,,,,71,68,72,,,,,,,,,
13812,1698,3,11/29/2022,NAIA,Role Player,2.97,2.94,12.23,,55,59,60,,,,,,,,65,58,64,,,,,,,,,
13813,1698,3,11/29/2022,NAIA,Impact Player,,,,,56,56,57,,,,,,,,67,69,62,,,,,,,,,
2306,1698,3,11/29/2022,NAIA,Starter,3.98,2.98,11.65,,59,58,59,,,,,,,,60,71,69,63,54,67,61.4,13.6,76,2.34,0.16,20.9
13815,1698,3,11/29/2022,NAIA,Role Player,3.15,3.15,12.77,,52,53,53,,,,,,,,57,56,64,,,,,,,,,
13816,1698,3,11/29/2022,NAIA,Role Player,3.27,3.21,12.57,,52,53,56,,,,,,,,54,68,70,,,,,,,,,
13817,1698,3,11/29/2022,NAIA,Starter,3.17,3.03,12.35,,55,56,56,,,,,,,,63,67,67,,,,,,,,,
1608,1698,3,11/29/2022,NAIA,Role Player,3.33,3.17,13.12,,60,60,60,,,,1.72,1.81,,,,,,59,68,62,57,12.1,73,1.82,0.18,18.3
13819,1698,3,11/29/2022,NAIA,Role Player,3.19,3.26,13.07,,,,,,,,,,,,73,70,66,,,,,,,,,
13820,1698,3,11/29/2022,NAIA,Starter,,,,,49,45,49,,,,,,,,,,,,,,,,,,,
13821,1698,3,11/29/2022,NAIA,Starter,,,,,55,55,55,,,,,,,,,,,,,,,,,,,
13822,1698,3,11/29/2022,NAIA,Starter,3.27,3.29,13.33,,53,53,53,,,,,,,,59,57,58,,,,,,,,,
13823,1698,3,11/29/2022,NAIA,Role Player,2.81,2.78,11.18,,65,61,62,,,,,,,,70,72,71,,,,,,,,,
13824,1698,3,11/29/2022,NAIA,Role Player,3.04,2.96,12.05,,60,59,61,,,,,,,,69,67,68,,,,,,,,,
13825,1698,3,11/29/2022,NAIA,Role Player,,,12.62,,55,54,57,,,,,,,,62,61,68,,,,,,,,,
13826,1698,3,11/29/2022,NAIA,Role Player,3.2,3.21,12.26,,48,56,57,,,,1.97,1.9,,,62,67,68,,,,,,,,,
13827,1698,3,11/29/2022,NAIA,Role Player,3.03,3,12.08,,63,62,59,,,,,,,,69,68,70,,,,,,,,,
13828,1698,3,11/29/2022,NAIA,Role Player,3.18,3.13,12.72,,50,51,50,,,,,,,,61,58,53,,,,,,,,,
13829,1698,3,11/29/2022,NAIA,Role Player,,,14.62,,53,54,54,,,,2.06,2.01,,,64,63,60,,,,,,,,,
14196,1699,3,1/24/2023,Division 2,Starter,3.35,,13.12,,54,52,53,,,,,,,,59,60,57,,,,,,,,,
14197,1699,3,1/24/2023,Division 2,Starter,3.23,,13.16,,58,57,59,,,,,,,,,,,,,,,,,,,
14198,1699,3,1/24/2023,Division 2,Starter,3.15,,13.39,,55,51,52,,,,,,,,,,,,,,,,,,,
14199,1699,3,1/24/2023,Division 2,Impact Player,3.07,,11.99,,67,67,70,,,,,,,,63,64,61,,,,,,,,,
14200,1699,3,1/24/2023,Division 2,Starter,3.35,,13.58,,51,52,51,,,,,,,,,,,,,,,,,,,
14201,1699,3,1/24/2023,Division 2,Role Player,3.63,,14.3,,52,53,54,,,,,,,,53,56,59,,,,,,,,,
14202,1699,3,1/24/2023,Division 2,Impact Player,2.93,,11.6,,56,57,58,,,,,,,,60,65,66,,,,,,,,,
14203,1699,3,1/24/2023,Division 2,Impact Player,3.28,,13.07,,56,58,57,,,,,,,,58,60,60,,,,,,,,,
14205,1699,3,1/24/2023,Division 2,Starter,3.24,,12.31,,,,,,,,,,,,56,59,62,,,,,,,,,
14208,1699,3,1/24/2023,Division 2,Starter,3.47,,12.76,,51,51,52,,,,,,,,58,55,54,,,,,,,,,
14209,1699,3,1/24/2023,Division 2,Impact Player,3.08,,12.2,,50,54,52,,,,,,,,63,63,64,,,,,,,,,
14210,1699,3,1/24/2023,Division 2,Role Player,3.55,,13.78,,56,59,58,,,,,,,,67,72,68,,,,,,,,,
14211,1699,3,1/24/2023,Division 2,Role Player,3.27,,12.34,,55,53,54,,,,,,,,56,58,55,,,,,,,,,
14212,1699,3,1/24/2023,Division 2,Impact Player,3.32,,12.55,,51,58,55,,,,1.78,1.75,1.72,1.81,62,59,62,,,,,,,,,
14213,1699,3,1/24/2023,Division 2,Role Player,3.15,,12.84,,59,57,58,,,,,,,,64,62,64,,,,,,,,,
1004,1699,3,1/24/2023,Division 2,Starter,3.18,,11.74,,52,53,54,,,,,,,,58,59,63,48,69,50,42,8,60,0.89,0.17,12.9
630,1699,3,1/24/2023,Division 2,Role Player,3.33,,12.67,,57,54,56,,,,1.97,1.93,1.94,1.94,60,58,58,60,47,66,55.3,13.3,73,1.77,0.17,16.5
630,1699,3,1/24/2023,Division 2,Role Player,3.33,,12.67,,57,54,56,,,,1.97,1.93,1.94,1.94,60,58,58,60,57,74,51.6,16.1,73,1.55,0.16,16.4
1262,1699,3,1/24/2023,Division 2,Role Player,3.32,,13.24,,52,51,51,,,,,,,,65,65,63,67,59,76,57,16.7,80,2.13,0.15,18.4
,,,11/18/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,11/8/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13609,1710,3,11/14/2022,Division 2,Role Player,3.3,,,,57,55,59,,,,,,,,64,62,63,,,,,,,,,
13611,1710,3,11/14/2022,Division 2,Starter,3.52,,,,50,51,50,,,,,,,,63,63,63,,,,,,,,,
13614,1710,3,11/14/2022,Division 2,Starter,3.16,,,,54,55,56,,,,,,,,59,57,60,,,,,,,,,
13615,1710,3,11/14/2022,Division 2,Impact Player,3.09,,,,56,58,61,,,,,,,,65,67,74,,,,,,,,,
13616,1710,3,11/14/2022,Division 2,Starter,3.14,,,,58,61,59,,,,,,,,64,65,65,,,,,,,,,
13617,1710,3,11/14/2022,Division 2,Role Player,3.36,,,,54,53,52,,,,,,,,66,71,69,,,,,,,,,
13619,1710,3,11/14/2022,Division 2,Starter,3.49,,,,54,51,54,,,,,,,,60,72,64,,,,,,,,,
13621,1710,3,11/14/2022,Division 2,Starter,3.04,,,,58,57,57,,,,,,,,59,58,62,,,,,,,,,
2359,1710,3,11/14/2022,Division 2,Impact Player,3.09,,,,56,58,58,,,,,,,,61,63,68,,,,,,,,,
13624,1710,3,11/14/2022,Division 2,Starter,3.26,,,,48,51,52,,,,,,,,60,61,63,,,,,,,,,
13626,1710,3,11/14/2022,Division 2,Role Player,3.47,,,,53,49,50,,,,,,,,53,68,65,,,,,,,,,
13628,1710,3,11/14/2022,Division 2,Impact Player,3.23,,,,53,52,53,,,,,,,,62,64,66,,,,,,,,,
13629,1710,3,11/14/2022,Division 2,Impact Player,3.33,,,,49,50,50,,,,,,,,67,67,66,,,,,,,,,
13630,1710,3,11/14/2022,Division 2,Impact Player,3.05,,,,55,55,55,,,,,,,,58,64,61,,,,,,,,,
13631,1710,3,11/14/2022,Division 2,Role Player,3.21,,,,41,41,40,,,,,,,,57,56,57,,,,,,,,,
13632,1710,3,11/14/2022,Division 2,Role Player,3.05,,,,61,60,61,,,,,,,,68,73,74,,,,,,,,,
12822,1712,1,10/27/2022,Division 1 Mid-Major,Role Player,3.09,,12.23,,50,52,,,,,,,,,56,56,,,,,,,,,,
12823,1712,1,10/27/2022,Division 1 Mid-Major,Starter,3.14,,11.91,,56,51,,,,,,,,,63,62,,,,,,,,,,
12824,1712,1,10/27/2022,Division 1 Mid-Major,Role Player,2.91,,11.57,,58,56,,,,,,,,,68,72,,,,,,,,,,
12825,1712,1,10/27/2022,Division 1 Mid-Major,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
12826,1712,1,10/27/2022,Division 1 Mid-Major,Impact Player,3.3,,12.49,,56,57,,,,,1.81,1.78,,,70,71,,,,,,,,,,
12827,1712,1,10/27/2022,Division 1 Mid-Major,Role Player,3.06,,12.48,,56,54,,,,,1.91,1.87,,,66,66,,,,,,,,,,
12828,1712,1,10/27/2022,Division 1 Mid-Major,Starter,2.86,,11.34,,55,61,,,,,,,,,62,62,,,,,,,,,,
12829,1712,1,10/27/2022,Division 1 Mid-Major,Role Player,3.67,,13.67,,57,56,,,,,2.25,2.12,1.97,,63,60,,,,,,,,,,
12830,1712,1,10/27/2022,Division 1 Mid-Major,Starter,3.08,,12.27,,55,59,,,,,,,,,55,55,,,,,,,,,,
12831,1712,1,10/27/2022,Division 1 Mid-Major,Starter,3.14,,12.33,,63,64,,,,,,,,,66,66,,,,,,,,,,
12832,1712,1,10/27/2022,Division 1 Mid-Major,Starter,3.16,,12.35,,56,55,,,,,,,,,68,64,,,,,,,,,,
12833,1712,1,10/27/2022,Division 1 Mid-Major,Role Player,3.16,,12.78,,57,58,,,,,,,,,64,63,,,,,,,,,,
12834,1712,1,10/27/2022,Division 1 Mid-Major,Starter,2.94,,11.96,,64,63,,,,,,,,,62,62,,,,,,,,,,
12835,1712,1,10/27/2022,Division 1 Mid-Major,Role Player,3.03,,12.76,,52,58,,,,,,,,,69,69,,,,,,,,,,
12836,1712,1,10/27/2022,Division 1 Mid-Major,Impact Player,3.18,,12.01,,57,59,,,,,1.96,1.96,,,67,68,,,,,,,,,,
12837,1712,1,10/27/2022,Division 1 Mid-Major,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
12838,1712,1,10/27/2022,Division 1 Mid-Major,Role Player,3.14,,11.8,,54,55,,,,,,,,,69,71,,,,,,,,,,
12839,1712,1,10/27/2022,Division 1 Mid-Major,Impact Player,3.03,,11.85,,59,55,,,,,,,,,71,72,,,,,,,,,,
12840,1712,1,10/27/2022,Division 1 Mid-Major,Starter,3.03,,11.21,,61,61,,,,,,,,,70,70,,,,,,,,,,
12841,1712,1,10/27/2022,Division 1 Mid-Major,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
12842,1712,1,10/27/2022,Division 1 Mid-Major,Role Player,3.14,,12.27,,47,50,,,,,,,,,73,71,,,,,,,,,,
12843,1712,1,10/27/2022,Division 1 Mid-Major,Role Player,3.43,,13.19,,57,56,,,,,1.97,1.87,2,,71,71,,,,,,,,,,
12844,1712,1,10/27/2022,Division 1 Mid-Major,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,11/14/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,11/5/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13648,1719,2,11/15/2022,JUCO 1,Role Player,3.14,3.13,12.58,,49,42,42,49,,,,,,,61,59,58,,,,,,,,,
13649,1719,2,11/15/2022,JUCO 1,Starter,3.12,3.21,12.56,,54,46,58,60,,,,,,,58,60,57,,,,,,,,,
13650,1719,2,11/15/2022,JUCO 1,Starter,3.81,3.58,14.02,,,,,,,,,,,,,,,,,,,,,,,
13651,1719,2,11/15/2022,JUCO 1,Starter,3.36,3.23,13.62,,45,42,48,45,,,2.35,2.22,2.15,2.25,65,64,67,,,,,,,,,
13652,1719,2,11/15/2022,JUCO 1,Impact Player,3.27,3.29,12.94,,,,,,,,,,,,,,,,,,,,,,,
13654,1719,2,11/15/2022,JUCO 1,Role Player,3.18,3.33,13.5,,48,47,47,48,,,,,,,57,57,56,,,,,,,,,
13655,1719,2,11/15/2022,JUCO 1,Impact Player,3.27,3.15,12.26,,52,54,54,56,,,1.9,1.87,1.97,1.72,66,70,72,,,,,,,,,
13656,1719,2,11/15/2022,JUCO 1,Impact Player,3.25,3.17,12.02,,56,56,54,54,,,,,,,61,60,58,,,,,,,,,
13657,1719,2,11/15/2022,JUCO 1,Starter,3.06,3.03,11.85,,55,55,58,59,,,,,,,66,68,57,,,,,,,,,
13658,1719,2,11/15/2022,JUCO 1,Role Player,3.28,3.33,13.48,,43,41,44,43,,,,,,,75,73,73,,,,,,,,,
13659,1719,2,11/15/2022,JUCO 1,Starter,3.27,3.31,13.57,,52,55,53,53,,,,,,,66,63,66,,,,,,,,,
13660,1719,2,11/15/2022,JUCO 1,Role Player,3.11,3.22,12.57,,51,48,51,46,,,,,,,63,60,58,,,,,,,,,
13661,1719,2,11/15/2022,JUCO 1,Starter,3.16,3.14,12.14,,46,47,49,47,,,,,,,65,65,64,,,,,,,,,
13662,1719,2,11/15/2022,JUCO 1,Starter,3.23,3.2,12.3,,44,54,50,45,,,,,,,63,61,61,,,,,,,,,
13663,1719,2,11/15/2022,JUCO 1,Impact Player,3.29,3.15,12.75,,43,51,50,53,,,,,,,70,71,69,,,,,,,,,
13664,1719,2,11/15/2022,JUCO 1,Starter,3.06,3.44,13.36,,,,,,,,,,,,,,,,,,,,,,,
13665,1719,2,11/15/2022,JUCO 1,Starter,3.2,2.94,12.49,,55,54,56,55,,,,,,,68,69,65,,,,,,,,,
13666,1719,2,11/15/2022,JUCO 1,Impact Player,3.2,3.1,12.15,,55,63,67,63,,,,,,,74,75,72,,,,,,,,,
13667,1719,2,11/15/2022,JUCO 1,Role Player,3.09,3.01,11.97,,50,56,58,58,,,,,,,60,61,59,,,,,,,,,
13377,1720,,11/10/2022,Division 1 Mid-Major,Impact Player,3.24,,12.17,,58,61,59,,,,1.56,1.62,1.53,,70,68,67,,,,,,,,,
13378,1720,,11/10/2022,Division 1 Mid-Major,Impact Player,3.08,,11.82,,60,60,60,,,,,,,,72,70,69,,,,,,,,,
13380,1720,,11/10/2022,Division 1 Mid-Major,Impact Player,3.32,,12.58,,59,60,60,,,,,,,,72,72,72,,,,,,,,,
13382,1720,,11/10/2022,Division 1 Mid-Major,Starter,3.3,,12.91,,59,54,54,,,,,,,,74,73,73,,,,,,,,,
13383,1720,,11/10/2022,Division 1 Mid-Major,Role Player,3.28,,12.39,,55,55,54,,,,,,,,72,71,69,,,,,,,,,
13384,1720,,11/10/2022,Division 1 Mid-Major,Role Player,3.36,,12.82,,56,57,57,,,,1.97,1.84,1.6,,75,77,74,,,,,,,,,
13385,1720,,11/10/2022,Division 1 Mid-Major,Role Player,3.26,,12.29,,60,62,62,,,,1.87,1.85,2.03,,67,67,63,,,,,,,,,
13387,1720,,11/10/2022,Division 1 Mid-Major,Role Player,3.54,,13.67,,54,55,57,,,,,,,,70,69,69,,,,,,,,,
13389,1720,,11/10/2022,Division 1 Mid-Major,Role Player,3.33,,13.1,,50,51,53,,,,,,,,70,69,69,,,,,,,,,
13390,1720,,11/10/2022,Division 1 Mid-Major,Starter,3.37,,13.31,,61,60,60,,,,,,,,79,75,74,,,,,,,,,
13391,1720,,11/10/2022,Division 1 Mid-Major,Role Player,3.07,,12.17,,,,,,,,,,,,79,78,77,,,,,,,,,
13392,1720,,11/10/2022,Division 1 Mid-Major,Starter,3.33,,13.12,,46,46,46,,,,,,,,79,79,77,,,,,,,,,
13393,1720,,11/10/2022,Division 1 Mid-Major,Role Player,3.19,,11.9,,49,54,54,,,,,,,,79,75,75,,,,,,,,,
13394,1720,,11/10/2022,Division 1 Mid-Major,Starter,2.95,,11.37,,59,59,59,,,,,,,,67,66,65,,,,,,,,,
13395,1720,,11/10/2022,Division 1 Mid-Major,Starter,3.36,,12.68,,57,57,58,,,,,,,,67,62,62,,,,,,,,,
13396,1720,,11/10/2022,Division 1 Mid-Major,Starter,3.28,,12.67,,,,,,,,,,,,,,,,,,,,,,,
13397,1720,,11/10/2022,Division 1 Mid-Major,Starter,3.19,,12.43,,55,55,55,,,,,,,,78,73,69,,,,,,,,,
,,,2/4/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12213,1722,4,12/5/2022,NAIA,Role Player,3.5,3.41,13.76,,,,,,,,,,,,,,,,,,,,,,,
12214,1722,4,12/5/2022,NAIA,Impact Player,3.19,3.18,12.63,,49,55,56,,,,,,,,68,68,72,,,,,,,,,
12215,1722,4,12/5/2022,NAIA,Impact Player,3.4,3.31,13.08,,56,59,60,,,,1.92,1.91,1.9,,67,67,69,,,,,,,,,
12217,1722,4,12/5/2022,NAIA,Impact Player,3.34,3.25,13.3,,53,51,49,,,,,,,,63,65,64,,,,,,,,,
12218,1722,4,12/5/2022,NAIA,Imapct Player,3,3.01,11.69,,56,56,56,,,,,,,,59,59,58,,,,,,,,,
12219,1722,4,12/5/2022,NAIA,Imapct Player,3.34,3.16,12.96,,51,47,54,,,,,,,,70,70,66,,,,,,,,,
12222,1722,4,12/5/2022,NAIA,Starter,3.24,3.2,12.23,,59,57,60,,,,,,,,65,61,65,,,,,,,,,
12224,1722,4,12/5/2022,NAIA,Starter,3.25,3.21,12.59,,52,50,52,,,,,,,,59,64,58,,,,,,,,,
12225,1722,4,12/5/2022,NAIA,Starter,3.4,3.37,13.83,,52,52,47,,,,2.08,2.15,2.21,,65,66,67,,,,,,,,,
12226,1722,4,12/5/2022,NAIA,Starter,3.17,2.99,11.75,,53,57,56,,,,,,,,56,57,62,,,,,,,,,
12227,1722,4,12/5/2022,NAIA,Starter,,,,,,,,,,,,,,,69,73,68,,,,,,,,,
12229,1722,4,12/5/2022,NAIA,Starter,3.26,3.26,12.89,,59,59,59,,,,1.96,1.93,2,,62,64,66,,,,,,,,,
12230,1722,4,12/5/2022,NAIA,Imapct Player,3.48,3.47,13.85,,46,48,50,,,,,,,,60,62,63,,,,,,,,,
12231,1722,4,12/5/2022,NAIA,Imapct Player,3.23,3.23,12.9,,54,54,55,,,,2.06,2.48,2.05,,68,70,70,,,,,,,,,
12232,1722,4,12/5/2022,NAIA,Imapct Player,,,,,,,,,,,,,,,59,59,61,,,,,,,,,
12233,1722,4,12/5/2022,NAIA,Imapct Player,3.34,3.31,12.6,,47,51,51,,,,,,,,62,63,63,,,,,,,,,
12234,1722,4,12/5/2022,NAIA,Starter,3.43,3.41,13.27,,48,48,48,,,,,,,,59,55,59,,,,,,,,,
12235,1722,4,12/5/2022,NAIA,Role Player,3.45,3.51,13.29,,47,48,48,,,,,,,,60,62,63,,,,,,,,,
12236,1722,4,12/5/2022,NAIA,Role Player,3.28,3.22,12.5,,46,48,48,,,,,,,,61,61,61,,,,,,,,,
12238,1722,4,12/5/2022,NAIA,Role Player,,,,,,,,,,,,,,,64,66,65,,,,,,,,,
12239,1722,4,12/5/2022,NAIA,Role Player,3.42,3.43,13.44,,,,,,,,,,,,62,67,62,,,,,,,,,
12242,1722,4,12/5/2022,NAIA,Starter,3.28,3.3,13.4,,54,57,55,,,,,,,,66,66,65,,,,,,,,,
12246,1722,4,12/5/2022,NAIA,Role Player,3.41,3.42,13.26,,52,47,53,,,,,,,,63,64,62,,,,,,,,,
12247,1722,4,12/5/2022,NAIA,Starter,3.32,3.29,13.04,,,,,,,,,,,,68,66,65,,,,,,,,,
12248,1722,4,12/5/2022,NAIA,Role Player,3.23,3.2,12.57,,54,53,56,,,,,,,,70,66,73,,,,,,,,,
12249,1722,4,12/5/2022,NAIA,Role Player,3.47,3.41,13.77,,51,52,51,,,,,,,,67,71,69,,,,,,,,,
12250,1722,4,12/5/2022,NAIA,Starter,3.25,3.13,12.09,,60,62,61,,,,,,,,67,66,67,,,,,,,,,
