,CollegePlayerType,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo
543,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.1,12.03,55.833333333333336,73.66666666666667
544,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.83,11.2,54.5,61.333333333333336
545,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.96,12.09,51.16666666666666,63.0
546,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.45,13.13,52.0,61.5
547,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.24,13.01,51.66666666666666,65.0
548,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.98,11.49,58.66666666666666,68.0
549,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.12,12.61,53.0,66.5
550,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.24,12.61,46.0,59.5
551,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.12,12.49,51.0,63.0
552,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.98,11.88,56.0,67.5
553,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.02,12.03,54.333333333333336,60.0
554,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.14,12.89,47.0,62.5
555,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.09,12.42,47.66666666666666,67.0
556,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.23,13.12,49.0,61.0
557,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.23,13.48,53.66666666666666,62.0
558,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.2,12.84,45.66666666666666,65.5
559,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.17,12.45,56.0,63.333333333333336
560,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.32,12.38,53.333333333333336,59.333333333333336
561,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.4,13.22,51.0,54.0
562,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.03,12.32,58.66666666666666,62.66666666666666
563,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.4,12.98,61.66666666666666,59.333333333333336
564,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.3,13.46,54.0,65.0
565,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.21,12.74,57.0,61.333333333333336
566,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.12,11.23,55.66666666666666,62.0
567,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.23,12.45,53.333333333333336,69.0
568,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.37,13.46,54.333333333333336,63.333333333333336
569,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.35,12.8,56.333333333333336,69.0
570,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.17,11.95,54.0,59.66666666666666
571,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.35,12.03,54.333333333333336,59.333333333333336
572,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.41,12.87,60.0,64.0
573,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.2,12.1,63.333333333333336,66.66666666666667
574,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.31,12.47,57.66666666666666,68.66666666666667
575,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.06,11.63,59.333333333333336,69.66666666666667
576,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.11,12.02,54.0,62.5
577,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.22,11.9,55.333333333333336,64.5
578,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.28,12.42,58.0,69.5
579,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.92,11.22,55.66666666666666,59.0
580,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.22,12.92,50.0,64.5
581,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.92,11.66,54.66666666666666,61.0
582,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.16,11.66,54.0,64.5
583,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.83,11.35,52.333333333333336,65.5
584,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.98,11.73,54.333333333333336,63.0
585,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.2,11.93,56.0,72.5
586,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.3,12.54,55.333333333333336,58.0
587,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.46,13.39,51.333333333333336,69.0
588,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.26,13.27,50.66666666666666,71.0
589,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.225,12.7,60.0,75.0
590,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.98,11.4,63.0,65.0
591,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.225,12.3,64.0,72.0
592,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.83,11.13,69.5,76.0
593,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.13,12.19,57.0,73.0
594,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.1,11.7,63.0,67.0
595,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.03,12.08,60.5,73.0
596,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.065,12.02,56.5,75.0
597,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.95,11.6,62.5,72.0
598,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.04,11.8,58.5,68.0
599,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.85,11.3,59.0,77.0
600,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.18,12.98,61.5,77.0
601,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.915,12.2,56.0,66.0
602,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.125,12.27,61.5,77.0
603,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.165,12.89,53.0,66.0
604,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.25,12.8,59.5,78.0
605,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.965,12.1,62.0,74.0
606,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.95,11.9,55.0,65.0
607,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.39,12.84,61.5,69.0
608,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.15,12.04,63.0,69.0
609,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.16,11.78,56.0,62.0
610,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.71,13.08,60.0,61.5
611,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.28,12.41,57.0,65.0
612,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.1,11.95,60.5,68.5
613,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.88,10.92,60.5,62.0
614,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.0,11.55,58.5,71.0
615,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.93,11.43,65.0,69.0
616,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.92,11.5,60.0,70.0
617,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.93,11.71,63.0,69.5
618,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.16,12.39,56.5,67.5
619,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.07,12.52,56.0,65.0
620,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.25,11.9,61.0,70.0
621,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.2,11.29,58.5,62.5
622,Starter,31.0,56.0,38.0,46.9,5.1,47.0,1.17,0.19,13.5,3.1,11.72,56.0,65.0
623,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.45,13.87,58.0,68.0
624,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.98,11.06,63.5,65.0
625,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.23,11.71,59.5,61.5
626,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.51,12.6,58.5,77.0
627,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.77,14.97,55.5,68.0
628,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.08,11.64,64.5,72.0
629,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.29,11.92,61.5,68.5
630,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.4,12.37,57.5,67.5
631,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.33,12.61,62.5,73.0
632,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.21,11.55,61.5,72.0
633,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.08,11.35,66.5,77.0
634,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.12,12.68,56.333333333333336,61.66666666666666
635,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.92,11.67,61.0,64.0
636,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.96,11.47,53.66666666666666,58.333333333333336
637,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.95,12.11,61.66666666666666,65.33333333333333
638,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.03,12.29,54.333333333333336,55.333333333333336
639,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.02,12.35,52.333333333333336,66.0
640,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.86,11.48,52.333333333333336,68.33333333333333
641,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.96,12.24,65.33333333333333,63.333333333333336
642,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.95,11.82,57.66666666666666,66.66666666666667
643,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.85,11.87,58.0,58.66666666666666
644,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.07,11.89,59.0,64.33333333333333
645,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.9,11.62,55.0,62.333333333333336
646,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.64,10.95,51.66666666666666,63.333333333333336
647,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.0,11.98,58.66666666666666,65.33333333333333
648,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.82,11.6,60.66666666666666,60.333333333333336
649,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.2350000000000003,12.87,57.0,65.33333333333333
650,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.155,12.26,61.333333333333336,61.66666666666666
651,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.055,11.97,52.66666666666666,69.33333333333333
652,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.105,12.33,60.333333333333336,65.0
653,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.255,12.81,57.66666666666666,63.333333333333336
654,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.845,11.44,57.333333333333336,58.0
655,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.95,11.34,61.0,63.333333333333336
656,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.22,12.47,64.33333333333333,66.33333333333333
657,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.785,10.72,59.0,63.0
658,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.125,12.86,59.0,66.33333333333333
659,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.075,11.63,58.66666666666666,66.0
660,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.895,11.24,55.333333333333336,66.0
661,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.32,12.76,57.0,65.5
662,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.13,11.62,57.5,62.0
663,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.16,12.22,60.5,65.5
664,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.14,12.04,56.5,71.5
665,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.26,12.45,60.5,71.5
666,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.24,12.15,61.5,67.5
667,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.02,11.43,57.5,70.0
668,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.27,12.04,60.0,69.5
669,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.26,11.91,63.5,67.5
670,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.6,11.98,54.0,65.5
671,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.04,11.66,59.5,68.0
672,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.49,13.07,64.0,65.5
673,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.5,12.9,53.0,73.5
674,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.09,12.31,54.5,66.0
675,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.01,11.92,59.5,77.0
676,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.3,12.61,59.0,71.5
677,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.24,13.13,48.0,63.66666666666666
678,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.28,12.99,57.0,65.33333333333333
679,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.04,12.12,61.5,60.333333333333336
680,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.055,12.16,52.5,63.333333333333336
681,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.075,12.25,59.0,60.333333333333336
682,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.245,13.02,48.0,62.333333333333336
