,CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo,notEmpty
3399,5151,1541,3,10/26/2022,Division 2,Impact Player,3.11,,12.37,,57,57,,,,,1.91,1.85,,,75,76,,67,48,70,59.5,14.8,80,2.36,0.15,19.2,3.11,12.37,57,75.5,5
3400,5152,1541,3,10/26/2022,Division 2,Starter,3.46,,13.74,,61,59,,,,,,,,,69,70,,,,,,,,,,,3.46,13.74,60,69.5,4
3401,5142,1541,3,10/26/2022,Division 2,Role Player,3.35,,13,,61,57,,,,,1.84,1.81,,,56,57,,56,70,47,50.8,7,69,1.45,0.17,16.8,3.35,13,59,56.5,5
3402,12536,1541,3,10/26/2022,Division 2,Role Player,3.04,,12.59,,50,52,,,,,2.15,1.94,,,47,49,,,,,,,,,,,3.04,12.59,51,48,5
3403,12537,1541,3,10/26/2022,Division 2,Starter,2.98,,11.52,,60,59,,,,,,,,,59,61,,,,,,,,,,,2.98,11.52,59.5,60,4
3404,12538,1541,3,10/26/2022,Division 2,Role Player,3,,11.95,,54,53,,,,,,,,,55,56,,,,,,,,,,,3,11.95,53.5,55.5,4
3405,5139,1541,3,10/26/2022,Division 2,Role Player,3.05,,12.05,,53,56,,,,,,,,,59,61,,50,55,47,54.6,7,63,1.69,0.17,18,3.05,12.05,54.5,60,4
3407,5141,1541,3,10/26/2022,Division 2,Starter,3.57,,14.23,,53,51,,,,,,,,,58,61,,,,,,,,,,,3.57,14.23,52,59.5,4
3408,12540,1541,3,10/26/2022,Division 2,Starter,3.21,,12.61,,62,63,,,,,,,,,66,68,,,,,,,,,,,3.21,12.61,62.5,67,4
3409,12541,1541,3,10/26/2022,Division 2,Starter,3.15,,12.4,,63,61,,,,,,,,,63,64,,,,,,,,,,,3.15,12.4,62,63.5,4
3410,12542,1541,3,10/26/2022,Division 2,Role Player,3.13,,12.18,,54,55,,,,,,,,,61,62,,,,,,,,,,,3.13,12.18,54.5,61.5,4
3411,12543,1541,3,10/26/2022,Division 2,Role Player,2.98,,11.69,,53,59,,,,,,,,,61,63,,,,,,,,,,,2.98,11.69,56,62,4
3412,12544,1541,3,10/26/2022,Division 2,Impact Player,3.52,,14.88,,56,58,,,,,,,,,71,72,,,,,,,,,,,3.52,14.88,57,71.5,4
3413,12545,1541,3,10/26/2022,Division 2,Starter,3.33,,13.37,,62,65,,,,,,,,,69,70,,,,,,,,,,,3.33,13.37,63.5,69.5,4
3414,5140,1541,3,10/26/2022,Division 2,Starter,3.15,,12.85,,58,57,,,,,,,,,67,68,,59,55,62,56,12,72,1.79,0.17,18.3,3.15,12.85,57.5,67.5,4
3415,5154,1541,3,10/26/2022,Division 2,Impact Player,3.08,,12.21,,60,60,,,,,1.9,1.9,,,64,65,,52,46,77,60.1,18,65,2.41,0.15,18.4,3.08,12.21,60,64.5,5
3416,5159,1541,3,10/26/2022,Division 2,Starter,3.25,,13,,60,60,,,,,,,,,64,65,,47,54,65,55.4,12.9,60,1.75,0.17,16.9,3.25,13,60,64.5,4
3417,14169,1542,3,1/20/2023,Division 2,Impact Player,3.17,,12.56,,58,57,,,,,,,,,68,67,,,,,,,,,,,3.17,12.56,57.5,67.5,4
3418,14170,1542,3,1/20/2023,Division 2,Impact Player,3.12,,12.27,,64,67,,,,,,,,,62,63,,,,,,,,,,,3.12,12.27,65.5,62.5,4
3419,14171,1542,3,1/20/2023,Division 2,Impact Player,3.09,,12.11,,54,53,,,,,,,,,61,61,,,,,,,,,,,3.09,12.11,53.5,61,4
3420,14172,1542,3,1/20/2023,Division 2,Starter,3.4,,13.43,,57,58,,,,,,,,,69,70,,,,,,,,,,,3.4,13.43,57.5,69.5,4
3421,14173,1542,3,1/20/2023,Division 2,Role Player,3.32,,13.27,,49,53,,,,,,,,,66,66,,,,,,,,,,,3.32,13.27,51,66,4
3422,14174,1542,3,1/20/2023,Division 2,Starter,3.08,,11.89,,57,57,,,,,,,,,69,66,,,,,,,,,,,3.08,11.89,57,67.5,4
3423,14175,1542,3,1/20/2023,Division 2,Starter,3.39,,13.71,,47,46,,,,,,,,,62,63,,,,,,,,,,,3.39,13.71,46.5,62.5,4
3424,14176,1542,3,1/20/2023,Division 2,Impact Player,3.2,,11.97,,55,57,,,,,1.83,1.87,,,70,72,,,,,,,,,,,3.2,11.97,56,71,5
3425,14177,1542,3,1/20/2023,Division 2,Role Player,2.88,,11.62,,56,55,,,,,,,,,62,60,,,,,,,,,,,2.88,11.62,55.5,61,4
3426,14178,1542,3,1/20/2023,Division 2,Starter,2.92,,11.76,,60,61,,,,,,,,,62,59,,,,,,,,,,,2.92,11.76,60.5,60.5,4
3427,14179,1542,3,1/20/2023,Division 2,Role Player,3.11,,12.61,,53,55,,,,,,,,,62,69,,,,,,,,,,,3.11,12.61,54,65.5,4
3428,14180,1542,3,1/20/2023,Division 2,Impact Player,3.18,,12.65,,61,60,,,,,,,,,65,63,,,,,,,,,,,3.18,12.65,60.5,64,4
3430,14182,1542,3,1/20/2023,Division 2,Role Player,3.16,,12.06,,58,56,,,,,,,,,61,63,,,,,,,,,,,3.16,12.06,57,62,4
3432,14184,1542,3,1/20/2023,Division 2,Role Player,3.29,,13.24,,53,54,,,,,,,,,68,68,,,,,,,,,,,3.29,13.24,53.5,68,4
3433,14185,1542,3,1/20/2023,Division 2,Starter,3.22,,12.21,,55,57,,,,,,,,,66,69,,,,,,,,,,,3.22,12.21,56,67.5,4
3434,14186,1542,3,1/20/2023,Division 2,Starter,3.09,,12.37,,59,53,,,,,,,,,59,64,,,,,,,,,,,3.09,12.37,56,61.5,4
3435,14187,1542,3,1/20/2023,Division 2,Role Player,3.3,,12.49,,53,51,,,,,,,,,60,64,,,,,,,,,,,3.3,12.49,52,62,4
3436,14188,1542,3,1/20/2023,Division 2,Role Player,3.15,,12.93,,48,50,,,,,,,,,63,66,,,,,,,,,,,3.15,12.93,49,64.5,4
3437,14189,1542,3,1/20/2023,Division 2,Role Player,3.08,,12.13,,47,47,,,,,,,,,58,60,,,,,,,,,,,3.08,12.13,47,59,4
3438,14190,1542,3,1/20/2023,Division 2,Starter,3.36,,13.14,,54,53,,,,,,,,,62,63,,,,,,,,,,,3.36,13.14,53.5,62.5,4
3439,14191,1542,3,1/20/2023,Division 2,Role Player,3.13,,12.33,,57,56,,,,,,,,,70,70,,,,,,,,,,,3.13,12.33,56.5,70,4
3441,14193,1542,3,1/20/2023,Division 2,Impact Player,3.06,,12.05,,60,58,,,,,,,,,63,65,,,,,,,,,,,3.06,12.05,59,64,4
3442,14194,1542,3,1/20/2023,Division 2,Role Player,3.23,,13.2,,52,47,,,,,2.15,2.05,,,61,62,,,,,,,,,,,3.23,13.2,49.5,61.5,5
3443,14195,1542,3,1/20/2023,Division 2,Impact Player,3.15,,12.71,,53,52,,,,,,,,,63,64,,,,,,,,,,,3.15,12.71,52.5,63.5,4
3466,10690,1547,3,9/14/2022,Division 2,Impact Player,3.04,3.02,12.11,,57,58,57,,,,,,,,43,50,52,,,,,,,,,,3.03,12.11,57.33333333,48.33333333,4
3468,10692,1547,3,9/14/2022,Division 2,Starter,3.11,3.09,12.72,,62,61,61,,,,,,,,55,50,54,,,,,,,,,,3.1,12.72,61.33333333,53,4
3469,10693,1547,3,9/14/2022,Division 2,Starter,2.86,2.91,11.44,,59,61,,,,,1.69,1.72,,,41,51,49,,,,,,,,,,2.885,11.44,60,47,5
3470,10694,1547,3,9/14/2022,Division 2,Role Player,3.05,3.13,12.8,,56,56,57,,,,,,,,58,61,57,,,,,,,,,,3.09,12.8,56.33333333,58.66666667,4
3471,10695,1547,3,9/14/2022,Division 2,Role Player,2.96,2.98,12.16,,64,62,63,,,,,,,,62,59,52,,,,,,,,,,2.97,12.16,63,57.66666667,4
3472,10696,1547,3,9/14/2022,Division 2,Impact Player,3.19,3.19,13.32,,54,58,,,,,1.84,1.75,,,61,60,62,,,,,,,,,,3.19,13.32,56,61,5
3473,10697,1547,3,9/14/2022,Division 2,Impact Player,2.96,2.98,11.88,,55,55,58,,,,,,,,66,58,59,,,,,,,,,,2.97,11.88,56,61,4
3474,10698,1547,3,9/14/2022,Division 2,Impact Player,3.05,3.03,12.36,,55,53,53,,,,,,,,56,57,56,,,,,,,,,,3.04,12.36,53.66666667,56.33333333,4
3475,10699,1547,3,9/14/2022,Division 2,Role Player,2.87,2.96,12.37,,57,57,58,,,,,,,,47,43,40,,,,,,,,,,2.915,12.37,57.33333333,43.33333333,4
3476,10700,1547,3,9/14/2022,Division 2,Starter,3.05,3.08,12.36,,54,55,56,,,,,,,,48,52,48,,,,,,,,,,3.065,12.36,55,49.33333333,4
3477,10701,1547,3,9/14/2022,Division 2,Starter,3.04,2.95,11.93,,61,63,63,,,,,,,,46,55,55,,,,,,,,,,2.995,11.93,62.33333333,52,4
3478,10702,1547,3,9/14/2022,Division 2,Impact Player,3.08,3.09,12.27,,56,57,56,,,,,,,,54,54,53,,,,,,,,,,3.085,12.27,56.33333333,53.66666667,4
3479,10703,1547,3,9/14/2022,Division 2,Role Player,3.07,3.13,12.71,,58,58,57,,,,,,,,46,46,45,,,,,,,,,,3.1,12.71,57.66666667,45.66666667,4
3480,10704,1547,3,9/14/2022,Division 2,Role Player,3.09,3.22,12.37,,61,63,58,,,,,,,,42,59,62,,,,,,,,,,3.155,12.37,60.66666667,54.33333333,4
3482,10706,1547,3,9/14/2022,Division 2,Starter,3.4,3.53,13.92,,56,59,,,,,1.94,1.81,,,48,54,52,,,,,,,,,,3.465,13.92,57.5,51.33333333,5
3483,10707,1547,3,9/14/2022,Division 2,Impact Player,2.89,2.87,11.3,,63,65,65,,,,,,,,57,54,49,,,,,,,,,,2.88,11.3,64.33333333,53.33333333,4
3484,10708,1547,3,9/14/2022,Division 2,Impact Player,2.94,2.94,11.59,,64,63,63,,,,,,,,55,53,59,,,,,,,,,,2.94,11.59,63.33333333,55.66666667,4
3498,11050,1549,3,9/21/2022,Division 2,Starter,2.96,,11.81,,61,57,59,59,59,60,,,,,53,59,65,,,,,,,,,,2.96,11.81,59.16666667,59,4
3499,11051,1549,3,9/21/2022,Division 2,Starter,3.32,,13.34,,54,55,54,55,55,54,,,,,59,60,59,,,,,,,,,,3.32,13.34,54.5,59.33333333,4
3500,11052,1549,3,9/21/2022,Division 2,Role Player,3.19,,12.8,,54,51,53,55,54,56,2.22,2.28,2.19,2.22,63,60,63,,,,,,,,,,3.19,12.8,53.83333333,62,5
3501,11053,1549,3,9/21/2022,Division 2,Starter,3.23,,12.55,,59,61,60,62,61,61,,,,,61,61,62,,,,,,,,,,3.23,12.55,60.66666667,61.33333333,4
3502,11054,1549,3,9/21/2022,Division 2,Role Player,3.16,,13.14,,50,50,48,51,51,51,,,,,46,46,53,,,,,,,,,,3.16,13.14,50.16666667,48.33333333,4
3503,11055,1549,3,9/21/2022,Division 2,Starter,3.07,,12.05,,52,54,55,55,55,55,,,,,62,65,64,,,,,,,,,,3.07,12.05,54.33333333,63.66666667,4
3504,11056,1549,3,9/21/2022,Division 2,Starter,3.28,,13.88,,51,53,52,50,49,51,,,,,62,57,68,,,,,,,,,,3.28,13.88,51,62.33333333,4
3505,11057,1549,3,9/21/2022,Division 2,Role Player,3.26,,12.66,,51,51,50,49,49,52,,,,,64,67,61,,,,,,,,,,3.26,12.66,50.33333333,64,4
3506,11058,1549,3,9/21/2022,Division 2,Starter,3.28,,13.16,,54,58,57,57,58,57,,,,,58,56,56,,,,,,,,,,3.28,13.16,56.83333333,56.66666667,4
3507,11059,1549,3,9/21/2022,Division 2,Starter,3.25,,13.15,,60,58,60,59,61,61,,,,,64,63,66,,,,,,,,,,3.25,13.15,59.83333333,64.33333333,4
3508,11060,1549,3,9/21/2022,Division 2,Role Player,3.36,,13.48,,56,57,57,55,55,57,,,,,58,61,61,,,,,,,,,,3.36,13.48,56.16666667,60,4
3509,11061,1549,3,9/21/2022,Division 2,Starter,3.02,,12.14,,53,54,54,56,55,56,,,,,59,56,60,,,,,,,,,,3.02,12.14,54.66666667,58.33333333,4
3510,11062,1549,3,9/21/2022,Division 2,Role Player,3.35,,13.49,,62,60,61,62,61,59,,,,,63,72,62,,,,,,,,,,3.35,13.49,60.83333333,65.66666667,4
3511,11063,1549,3,9/21/2022,Division 2,Starter,3.2,,13.3,,63,64,64,64,64,64,1.78,1.82,1.84,1.78,71,69,62,,,,,,,,,,3.2,13.3,63.83333333,67.33333333,5
3512,11064,1549,3,9/21/2022,Division 2,Starter,3.03,,12.13,,58,60,63,64,62,62,,,,,68,64,63,,,,,,,,,,3.03,12.13,61.5,65,4
3513,11065,1549,3,9/21/2022,Division 2,Starter,3.29,,13.04,,57,53,57,58,58,58,,,,,62,55,58,,,,,,,,,,3.29,13.04,56.83333333,58.33333333,4
3514,11066,1549,3,9/21/2022,Division 2,Starter,3.24,,13.39,,57,58,60,59,59,60,,,,,65,66,66,,,,,,,,,,3.24,13.39,58.83333333,65.66666667,4
3553,10891,1553,3,9/17/2022,Division 2,Starter,3.25,,12.93,,60,60,,,,,,,,,69,66,,,,,,,,,,,3.25,12.93,60,67.5,4
3554,10892,1553,3,9/17/2022,Division 2,Starter,3.15,,12.68,,53,54,,,,,,,,,61,59,,,,,,,,,,,3.15,12.68,53.5,60,4
3555,10894,1553,3,9/17/2022,Division 2,Role Player,3.81,,11.87,,53,53,,,,,,,,,53,53,,,,,,,,,,,3.81,11.87,53,53,4
3556,10895,1553,3,9/17/2022,Division 2,Role Player,3.28,,12.91,,52,51,,,,,1.9,1.87,1.78,,64,64,,,,,,,,,,,3.28,12.91,51.5,64,5
3557,10897,1553,3,9/17/2022,Division 2,Starter,3.27,,12.8,,57,57,,,,,,,,,64,59,,,,,,,,,,,3.27,12.8,57,61.5,4
3559,10899,1553,3,9/17/2022,Division 2,Starter,3.31,,13.42,,54,55,,,,,1.69,1.78,1.91,,67,66,,,,,,,,,,,3.31,13.42,54.5,66.5,5
3560,10900,1553,3,9/17/2022,Division 2,Role Player,3.08,,12.44,,54,55,,,,,,,,,57,58,,,,,,,,,,,3.08,12.44,54.5,57.5,4
3561,10901,1553,3,9/17/2022,Division 2,Starter,3.11,,12.03,,56,56,,,,,,,,,63,62,,,,,,,,,,,3.11,12.03,56,62.5,4
3562,10902,1553,3,9/17/2022,Division 2,Starter,3.07,,12.13,,59,60,,,,,,,,,68,68,,,,,,,,,,,3.07,12.13,59.5,68,4
3563,10903,1553,3,9/17/2022,Division 2,Starter,3.38,,13.79,,53,53,,,,,,,,,60,58,,,,,,,,,,,3.38,13.79,53,59,4
3564,10904,1553,3,9/17/2022,Division 2,Starter,2.9,,11.43,,61,61,,,,,,,,,75,73,,,,,,,,,,,2.9,11.43,61,74,4
3565,10905,1553,3,9/17/2022,Division 2,Role Player,3.31,,13.19,,57,58,,,,,,,,,59,59,,,,,,,,,,,3.31,13.19,57.5,59,4
3566,10906,1553,3,9/17/2022,Division 2,Starter,3.24,,12.58,,59,60,,,,,,,,,66,62,,,,,,,,,,,3.24,12.58,59.5,64,4
3567,10907,1553,3,9/17/2022,Division 2,Role Player,3.49,,13.68,,58,56,,,,,,,,,62,61,,,,,,,,,,,3.49,13.68,57,61.5,4
3568,10908,1553,3,9/17/2022,Division 2,Role Player,3.26,,12.82,,57,59,,,,,1.91,1.78,1.82,,53,51,,,,,,,,,,,3.26,12.82,58,52,5
3669,10799,1563,3,9/15/2022,Division 2,Impact Player,3.06,,11.91,,56,57,,,,,,,,,65,62,63,,,,,,,,,,3.06,11.91,56.5,63.33333333,4
3670,10800,1563,3,9/15/2022,Division 2,Starter,2.9,,11.97,,56,57,,,,,,,,,64,62,60,,,,,,,,,,2.9,11.97,56.5,62,4
3672,10802,1563,3,9/15/2022,Division 2,Starter,3.44,,14.13,,57,58,,,,,,,,,65,63,69,,,,,,,,,,3.44,14.13,57.5,65.66666667,4
3673,6516,1563,3,9/15/2022,Division 2,Starter,3.37,,12.91,,56,57,,,,,,,,,55,60,65,,,,,,,,,,3.37,12.91,56.5,60,4
3674,10803,1563,3,9/15/2022,Division 2,Role Player,3.47,,13.75,,56,57,,,,,,,,,59,61,60,,,,,,,,,,3.47,13.75,56.5,60,4
3675,10805,1563,3,9/15/2022,Division 2,Starter,3.19,,12.37,,60,59,,,,,,,,,63,65,67,,,,,,,,,,3.19,12.37,59.5,65,4
3676,10806,1563,3,9/15/2022,Division 2,Starter,3.05,,13.07,,57,56,,,,,,,,,68,69,70,,,,,,,,,,3.05,13.07,56.5,69,4
3677,10807,1563,3,9/15/2022,Division 2,Impact Player,3.75,,14.5,,56,56,,,,,,,,,65,59,64,,,,,,,,,,3.75,14.5,56,62.66666667,4
3678,10808,1563,3,9/15/2022,Division 2,Role Player,3.16,,12.88,,56,57,,,,,,,,,50,51,54,,,,,,,,,,3.16,12.88,56.5,51.66666667,4
3679,10810,1563,3,9/15/2022,Division 2,Starter,3.34,,13,,56,57,,,,,,,,,66,64,65,,,,,,,,,,3.34,13,56.5,65,4
3680,10811,1563,3,9/15/2022,Division 2,Starter,3.53,,14.19,,56,57,,,,,,,,,60,72,67,,,,,,,,,,3.53,14.19,56.5,66.33333333,4
3681,10812,1563,3,9/15/2022,Division 2,Starter,3.65,,13.5,,68,,,,,,,,,,65,57,58,,,,,,,,,,3.65,13.5,68,60,4
3682,10813,1563,3,9/15/2022,Division 2,Starter,3.16,,12.94,,56,57,,,,,,,,,65,68,76,,,,,,,,,,3.16,12.94,56.5,69.66666667,4
3684,10814,1563,3,9/15/2022,Division 2,Starter,3.53,,14.03,,56,57,,,,,1.84,1.86,,,69,64,64,,,,,,,,,,3.53,14.03,56.5,65.66666667,5
3685,10815,1563,3,9/15/2022,Division 2,Impact Player,3.22,,13,,60,57,,,,,,,,,58,59,64,,,,,,,,,,3.22,13,58.5,60.33333333,4
3713,12094,1566,3,10/19/2022,Division 2,Role Player,3.31,,14.52,,51,50,53,,,,2.28,2.28,2.34,2.31,62,62,56,,,,,,,,,,3.31,14.52,51.33333333,60,5
3714,12095,1566,3,10/19/2022,Division 2,Role Player,3.59,,14.98,,56,59,59,,,,,,,,47,63,57,,,,,,,,,,3.59,14.98,58,55.66666667,4
3715,12096,1566,3,10/19/2022,Division 2,Impact Player,3.04,,12.42,,55,57,58,,,,,,,,62,62,60,,,,,,,,,,3.04,12.42,56.66666667,61.33333333,4
3716,12097,1566,3,10/19/2022,Division 2,Impact Player,3.11,,12.35,,59,59,59,,,,,,,,69,68,69,,,,,,,,,,3.11,12.35,59,68.66666667,4
3717,12098,1566,3,10/19/2022,Division 2,Starter,3.07,,12.77,,53,53,55,,,,2.12,2.03,2.15,2.14,61,63,63,,,,,,,,,,3.07,12.77,53.66666667,62.33333333,5
3718,12099,1566,3,10/19/2022,Division 2,Impact Player,3.25,,12.94,,57,57,56,,,,,,,,67,55,63,,,,,,,,,,3.25,12.94,56.66666667,61.66666667,4
3719,12100,1566,3,10/19/2022,Division 2,Starter,3.39,,13.99,,53,55,55,,,,,,,,63,65,57,,,,,,,,,,3.39,13.99,54.33333333,61.66666667,4
3720,12101,1566,3,10/19/2022,Division 2,Impact Player,3.14,,12.74,,64,62,64,,,,,,,,68,67,76,,,,,,,,,,3.14,12.74,63.33333333,70.33333333,4
3722,12103,1566,3,10/19/2022,Division 2,Starter,3.35,,14.27,,55,55,53,,,,,,,,55,61,40,,,,,,,,,,3.35,14.27,54.33333333,52,4
3723,12104,1566,3,10/19/2022,Division 2,Role Player,3.5,,14.47,,48,47,49,,,,2.34,2.19,2.37,2.35,48,53,52,,,,,,,,,,3.5,14.47,48,51,5
3724,12105,1566,3,10/19/2022,Division 2,Starter,3.07,,12.09,,52,53,54,,,,,,,,61,56,55,,,,,,,,,,3.07,12.09,53,57.33333333,4
3725,12106,1566,3,10/19/2022,Division 2,Role Player,3.38,,13.38,,53,52,53,,,,,,,,61,52,63,,,,,,,,,,3.38,13.38,52.66666667,58.66666667,4
3727,12108,1566,3,10/19/2022,Division 2,Role Player,3.26,,12.86,,63,62,61,,,,,,,,59,69,66,,,,,,,,,,3.26,12.86,62,64.66666667,4
3728,12109,1566,3,10/19/2022,Division 2,Impact Player,3.29,,13.77,,48,47,50,,,,,,,,72,73,70,,,,,,,,,,3.29,13.77,48.33333333,71.66666667,4
3729,12110,1566,3,10/19/2022,Division 2,Impact Player,2.97,,12.13,,50,47,48,,,,,,,,56,61,61,,,,,,,,,,2.97,12.13,48.33333333,59.33333333,4
3765,11069,1570,3,9/21/2022,NAIA,Starter,3.06,,11.98,,60,61,60,,,,,,,,68,65,,,,,,,,,,,3.06,11.98,60.33333333,66.5,4
3766,11070,1570,3,9/21/2022,NAIA,Starter,3.36,,13.39,,56,54,58,,,,,,,,71,70,,,,,,,,,,,3.36,13.39,56,70.5,4
3767,11071,1570,3,9/21/2022,NAIA,Starter,3.33,,12.78,,46,52,55,,,,,,,,62,63,,,,,,,,,,,3.33,12.78,51,62.5,4
3768,11072,1570,3,9/21/2022,NAIA,Starter,3.06,,12.07,,53,53,54,,,,1.72,1.75,,,68,68,,,,,,,,,,,3.06,12.07,53.33333333,68,5
3769,11073,1570,3,9/21/2022,NAIA,Starter,3.3,,12.93,,53,52,52,,,,1.72,1.78,,,67,67,,,,,,,,,,,3.3,12.93,52.33333333,67,5
3770,11074,1570,3,9/21/2022,NAIA,Starter,3.17,,11.9,,54,53,57,,,,,,,,75,76,,,,,,,,,,,3.17,11.9,54.66666667,75.5,4
3771,11075,1570,3,9/21/2022,NAIA,Impact Player,3.23,,12.47,,56,57,57,,,,,,,,66,62,,,,,,,,,,,3.23,12.47,56.66666667,64,4
3772,11076,1570,3,9/21/2022,NAIA,Role Player,3.53,,14.38,,45,45,45,,,,,,,,65,62,,,,,,,,,,,3.53,14.38,45,63.5,4
3773,11077,1570,3,9/21/2022,NAIA,Starter,3.14,,11.16,,53,52,51,,,,,,,,63,62,,,,,,,,,,,3.14,11.16,52,62.5,4
3774,11078,1570,3,9/21/2022,NAIA,Role Player,3.4,,12.7,,42,46,42,,,,,,,,62,62,,,,,,,,,,,3.4,12.7,43.33333333,62,4
3777,11081,1570,3,9/21/2022,NAIA,Role Player,3.38,,14.24,,46,49,44,,,,,,,,66,65,,,,,,,,,,,3.38,14.24,46.33333333,65.5,4
3779,11083,1570,3,9/21/2022,NAIA,Impact Player,2.98,,11.71,,51,51,50,,,,,,,,62,61,,,,,,,,,,,2.98,11.71,50.66666667,61.5,4
3781,11085,1570,3,9/21/2022,NAIA,Starter,3.43,,13.04,,54,55,57,,,,,,,,63,61,,,,,,,,,,,3.43,13.04,55.33333333,62,4
3782,11086,1570,3,9/21/2022,NAIA,Impact Player,3.22,,12.52,,56,53,57,,,,1.91,1.97,,,68,64,,,,,,,,,,,3.22,12.52,55.33333333,66,5
3783,11087,1570,3,9/21/2022,NAIA,Impact Player,3.33,,13.71,,50,56,54,,,,,,,,65,64,,,,,,,,,,,3.33,13.71,53.33333333,64.5,4
3785,11090,1570,3,9/21/2022,NAIA,Impact Player,3.62,,13,,44,48,46,,,,,,,,66,66,,,,,,,,,,,3.62,13,46,66,4
3786,11091,1570,3,9/21/2022,NAIA,Role Player,3.41,,13.34,,50,51,53,,,,2.19,2.25,,,61,63,,,,,,,,,,,3.41,13.34,51.33333333,62,5
3787,11092,1570,3,9/21/2022,NAIA,Impact Player,3.31,,12.98,,49,51,49,,,,,,,,67,69,,,,,,,,,,,3.31,12.98,49.66666667,68,4
3789,11094,1570,3,9/21/2022,NAIA,Role Player,3.47,,13.4,,46,49,46,,,,,,,,59,61,,,,,,,,,,,3.47,13.4,47,60,4
3790,11095,1570,3,9/21/2022,NAIA,Role Player,3.01,,12.31,,44,44,42,,,,,,,,68,70,,,,,,,,,,,3.01,12.31,43.33333333,69,4
3791,11512,1571,3,10/4/2022,Division 2,Role Player,3.24,3.17,12.63,12.7,55,,,,,,,,,,55,54,,,,,,,,,,,3.205,12.665,55,54.5,4
3792,11513,1571,3,10/4/2022,Division 2,Impact Player,3.17,3.44,12.07,12.77,60,,,,,,,,,,63,63,,,,,,,,,,,3.305,12.42,60,63,4
3793,11514,1571,3,10/4/2022,Division 2,Role Player,3.25,3.27,12.47,12.33,56,,,,,,,,,,56,54,,,,,,,,,,,3.26,12.4,56,55,4
3794,7620,1571,3,10/4/2022,Division 2,Impact Player,3.46,3.47,13.72,13.24,62,,,,,,,,,,75,75,,41,49,42,59.4,5.4,53,1.72,0.19,17,3.465,13.48,62,75,4
3795,11516,1571,3,10/4/2022,Division 2,Starter,3.42,3.46,14.01,13.87,62,,,,,,1.66,1.78,,,74,68,,,,,,,,,,,3.44,13.94,62,71,5
3796,11517,1571,3,10/4/2022,Division 2,Starter,3.18,3.18,12.61,12.47,56,,,,,,,,,,63,63,,,,,,,,,,,3.18,12.54,56,63,4
3797,11518,1571,3,10/4/2022,Division 2,Starter,3.31,3.39,13.1,13.08,54,,,,,,1.66,1.75,,,69,65,,,,,,,,,,,3.35,13.09,54,67,5
3798,11519,1571,3,10/4/2022,Division 2,Starter,2.98,3.04,11.75,11.55,61,57,,,,,,,,,61,61,,,,,,,,,,,3.01,11.65,59,61,4
3799,11520,1571,3,10/4/2022,Division 2,Role Player,2.95,3.11,11.93,11.82,59,58,,,,,,,,,65,63,,,,,,,,,,,3.03,11.875,58.5,64,4
3800,11521,1571,3,10/4/2022,Division 2,Impact Player,3.49,3.47,13.66,14.66,56,57,,,,,,,,,66,65,,,,,,,,,,,3.48,14.16,56.5,65.5,4
3801,11522,1571,3,10/4/2022,Division 2,Starter,3.55,3.23,12.79,12.74,57,57,,,,,,,,,65,65,,,,,,,,,,,3.39,12.765,57,65,4
3802,11523,1571,3,10/4/2022,Division 2,Role Player,3.39,3.33,12.84,12.5,55,55,,,,,,,,,67,67,,,,,,,,,,,3.36,12.67,55,67,4
3803,11524,1571,3,10/4/2022,Division 2,Impact Player,3.14,3.06,12.34,12.4,54,53,,,,,,,,,58,54,,,,,,,,,,,3.1,12.37,53.5,56,4
3805,11526,1571,3,10/4/2022,Division 2,Starter,3.37,3.66,13.45,13.46,60,59,,,,,,,,,65,63,,,,,,,,,,,3.515,13.455,59.5,64,4
3807,11529,1571,3,10/4/2022,Division 2,Impact Player,3.21,3.18,12.77,12.78,52,53,,,,,,,,,69,65,,,,,,,,,,,3.195,12.775,52.5,67,4
3808,11530,1571,3,10/4/2022,Division 2,Impact Player,2.92,3.18,11.84,11.77,60,61,,,,,,,,,64,59,,,,,,,,,,,3.05,11.805,60.5,61.5,4
3809,11531,1571,3,10/4/2022,Division 2,Starter,3.28,3.34,13.02,13.04,54,54,,,,,,,,,78,68,,,,,,,,,,,3.31,13.03,54,73,4
3811,11533,1571,3,10/4/2022,Division 2,Role Player,3.11,3.29,13.27,13.05,53,56,,,,,,,,,62,61,,,,,,,,,,,3.2,13.16,54.5,61.5,4
4037,10640,1595,3,9/13/2022,Division 2,Starter,3.01,,12.49,,57,56,47,,,,,,,,64,63,64,,,,,,,,,,3.01,12.49,53.33333333,63.66666667,4
