,CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo,notEmpty
3757,12134,1569,1,10/18/2022,DIvision 1 Mid-Major,Role Player,3.1,,12.79,,57,59,58,,,,2.03,1.97,1.85,1.94,57,58,54,,,,,,,,,,3.1,12.79,58,56.33333333,5
3759,12136,1569,1,10/18/2022,DIvision 1 Mid-Major,Impact Player,3.2,,13.15,,56,64,63,,,,1.75,1.94,1.79,1.81,69,66,67,,,,,,,,,,3.2,13.15,61,67.33333333,5
3761,12139,1569,1,10/18/2022,DIvision 1 Mid-Major,Role Player,2.92,,11.98,,60,59,60,,,,,,,,58,60,59,,,,,,,,,,2.92,11.98,59.66666667,59,4
3762,12140,1569,1,10/18/2022,DIvision 1 Mid-Major,Starter,2.88,,11.13,,67,64,66,,,,,,,,58,71,71,,,,,,,,,,2.88,11.13,65.66666667,66.66666667,4
3763,12141,1569,1,10/18/2022,DIvision 1 Mid-Major,Starter,3.22,,13.1,,56,57,57,,,,1.81,1.85,1.81,1.78,69,69,63,,,,,,,,,,3.22,13.1,56.66666667,67,5
3764,12138,1569,1,10/18/2022,DIvision 1 Mid-Major,Impact Player,3.14,,12.73,,42,50,48,,,,,,,,67,65,66,,,,,,,,,,3.14,12.73,46.66666667,66,4
3942,12151,1586,1,10/17/2022,Division 1,Role Player,2.81,2.8,11.43,11.41,61,58,58,57,,,,,,,67,66,65,,,,,,,,,,2.805,11.42,58.5,66,4
3943,4462,1586,1,10/17/2022,Division 1,Role Player,3.22,3.2,12.68,12.87,59,56,55,52,,,,,,,61,60,57,54,67,45,59.7,7.7,69,2.02,0.19,18.1,3.21,12.775,55.5,59.33333333,4
3944,12152,1586,1,10/17/2022,Division 1,Starter,2.88,2.68,11.4,11.27,61,62,60,56,,,,,,,72,70,61,,,,,,,,,,2.78,11.335,59.75,67.66666667,4
3945,12153,1586,1,10/17/2022,Division 1,Role Player,2.8,2.75,11.4,11.47,52,51,51,49,,,,,,,70,68,65,,,,,,,,,,2.775,11.435,50.75,67.66666667,4
3946,4464,1586,1,10/17/2022,Division 1,Starter,3.13,3.17,12.9,12.9,59,60,61,60,,,,,,,73,72,72,57,55,79,65.2,21.9,71,2.98,0.15,20.4,3.15,12.9,60,72.33333333,4
3947,4457,1586,1,10/17/2022,Division 1,Starter,2.87,2.84,12.2,12.15,62,64,61,60,,,,,,,73,72,69,58,59,72,57.9,16.6,73,2.03,0.15,17.6,2.855,12.175,61.75,71.33333333,4
3948,4465,1586,1,10/17/2022,Division 1,Role Player,2.82,2.86,11.31,11.42,61,61,59,59,,,,,,,64,64,63,42,46,39,58.3,4.3,55,1.95,0.19,17.8,2.84,11.365,60,63.66666667,4
3949,12154,1586,1,10/17/2022,Division 1,Role Player,3.05,3.04,12.3,12.23,53,52,52,50,,,1.84,2,2.06,1.97,68,66,65,,,,,,,,,,3.045,12.265,51.75,66.33333333,5
3951,4470,1586,1,10/17/2022,Division 1,Starter,2.88,2.9,11.62,11.5,55,58,57,56,,,,,,,73,74,73,46,51,74,61.1,17.3,61,2.57,0.15,19.3,2.89,11.56,56.5,73.33333333,4
3952,2210,1586,1,10/17/2022,Division 1,Role Player,2.87,2.85,12.16,12.24,60,59,59,57,,,,,,,68,68,60,,,,,,,,,,2.86,12.2,58.75,65.33333333,4
3953,4463,1586,1,10/17/2022,Division 1,Role Player,2.9,2.87,11.55,11.59,61,60,61,60,,,,,,,65,65,65,57,51,65,55.5,12.8,70,2.12,0.16,17.3,2.885,11.57,60.5,65,4
3954,4455,1586,1,10/17/2022,Division 1,Role Player,2.94,2.83,11.6,11.84,70,69,72,64,,,,,,,74,73,68,43,43,53,64.9,9,55,2.81,0.16,20,2.885,11.72,68.75,71.66666667,4
3956,4459,1586,1,10/17/2022,Division 1,Starter,3.21,2.95,12.2,12.2,53,56,55,53,,,,,,,70,70,72,64,54,47,59.8,6.8,78,1.86,0.18,17.2,3.08,12.2,54.25,70.66666667,4
3960,4475,1586,1,10/17/2022,Division 1,Starter,3.05,2.82,12.2,11.6,56,68,59,66,,,,,,,77,75,72,71,68,70,63,15.8,85,2.8,0.13,19.7,2.935,11.9,62.25,74.66666667,4
3961,12159,1586,1,10/17/2022,Division 1,Role Player,2.92,3.03,11.84,12.27,63,63,61,60,,,,,,,66,65,65,,,,,,,,,,2.975,12.055,61.75,65.33333333,4
3962,4474,1586,1,10/17/2022,Division 1,Starter,2.8,2.93,11.1,11.21,70,66,66,64,,,,,,,69,68,65,51,59,67,61.3,13.5,64,2.34,0.16,20.6,2.865,11.155,66.5,67.33333333,4
3963,12160,1586,1,10/17/2022,Division 1,Role Player,2.97,2.95,11.47,11.62,49,60,52,50,,,,,,,65,64,63,,,,,,,,,,2.96,11.545,52.75,64,4
3964,4461,1586,1,10/17/2022,Division 1,Role Player,3.17,2.91,12.13,12,51,48,54,52,,,1.81,2,1.91,2.01,68,65,64,38,36,51,56.1,9.7,54,1.85,0.18,17.9,3.04,12.065,51.25,65.66666667,5
3965,4469,1586,1,10/17/2022,Division 1,Starter,3.09,3.03,11.84,11.83,60,58,62,57,,,,,,,66,65,64,,,,,,,,,,3.06,11.835,59.25,65,4
3966,12161,1586,1,10/17/2022,Division 1,Role Player,3.03,3.16,12.39,12.35,55,53,56,54,,,1.87,2.03,1.94,1.9,66,66,63,,,,,,,,,,3.095,12.37,54.5,65,5
4144,12308,1603,1,10/25/2022,Division 1 Mid-Major,Starter,3.2,3.2,12.18,,56,57,,,,,,,,,68,67,70,,,,,,,,,,3.2,12.18,56.5,68.33333333,4
4145,12309,1603,1,10/25/2022,Division 1 Mid-Major,Role Player,2.91,2.93,11.69,,58,58,,,,,,,,,55,62,68,,,,,,,,,,2.92,11.69,58,61.66666667,4
4147,12311,1603,1,10/25/2022,Division 1 Mid-Major,Role Player,3.03,3.01,12.49,,51,51,,,,,1.95,1.95,1.8,,46,47,52,,,,,,,,,,3.02,12.49,51,48.33333333,5
4148,12312,1603,1,10/25/2022,Division 1 Mid-Major,Role Player,3.01,3.03,11.86,,54,56,,,,,,,,,64,64,64,,,,,,,,,,3.02,11.86,55,64,4
4150,12315,1603,1,10/25/2022,Division 1 Mid-Major,Starter,2.92,2.8,11.09,,57,58,,,,,,,,,65,72,72,,,,,,,,,,2.86,11.09,57.5,69.66666667,4
4152,12317,1603,1,10/25/2022,Division 1 Mid-Major,Role Player,3.01,3.03,11.97,,57,57,,,,,,,,,75,48,75,,,,,,,,,,3.02,11.97,57,66,4
4154,12319,1603,1,10/25/2022,Division 1 Mid-Major,Role Player,3.03,3.07,11.8,,57,57,,,,,,,,,65,63,64,,,,,,,,,,3.05,11.8,57,64,4
4155,12320,1603,1,10/25/2022,Division 1 Mid-Major,Role Player,2.98,2.9,11.91,,65,63,,,,,,,,,66,71,53,,,,,,,,,,2.94,11.91,64,63.33333333,4
4156,12321,1603,1,10/25/2022,Division 1 Mid-Major,Starter,3.11,3.1,12.04,,58,62,,,,,,,,,73,65,65,,,,,,,,,,3.105,12.04,60,67.66666667,4
4157,12322,1603,1,10/25/2022,Division 1 Mid-Major,Starter,2.93,2.96,12.01,,50,52,,,,,,,,,47,69,61,,,,,,,,,,2.945,12.01,51,59,4
4160,12325,1603,1,10/25/2022,Division 1 Mid-Major,Role Player,2.8,2.79,11.5,,62,61,,,,,,,,,62,60,61,,,,,,,,,,2.795,11.5,61.5,61,4
4161,12326,1603,1,10/25/2022,Division 1 Mid-Major,Starter,2.99,3,11.67,,69,64,,,,,,,,,63,61,64,,,,,,,,,,2.995,11.67,66.5,62.66666667,4
4162,12328,1603,1,10/25/2022,Division 1 Mid-Major,Role Player,3.15,3.13,11.8,,64,65,,,,,,,,,56,56,58,,,,,,,,,,3.14,11.8,64.5,56.66666667,4
4163,12329,1603,1,10/25/2022,Division 1 Mid-Major,Role Player,2.93,2.9,11.88,,57,56,,,,,,,,,63,56,57,,,,,,,,,,2.915,11.88,56.5,58.66666667,4
4164,12330,1603,1,10/25/2022,Division 1 Mid-Major,Role Player,2.98,3.02,11.96,,63,63,,,,,1.79,1.78,1.81,,75,67,73,,,,,,,,,,3,11.96,63,71.66666667,5
4165,12331,1603,1,10/25/2022,Division 1 Mid-Major,Starter,2.93,2.93,11.98,,58,58,,,,,1.75,1.8,1.65,,56,66,67,,,,,,,,,,2.93,11.98,58,63,5
4166,12332,1603,1,10/25/2022,Division 1 Mid-Major,Role Player,2.78,2.82,10.87,,64,62,,,,,,,,,69,59,60,,,,,,,,,,2.8,10.87,63,62.66666667,4
4409,13113,1616,1,11/3/2022,Division 1 Mid Major,Starter,3,,11.8,,59,58,,,,,,,,,67,63,,,,,,,,,,,3,11.8,58.5,65,4
4410,13114,1616,1,11/3/2022,Division 1 Mid Major,Starter,2.8,,11.1,,65,65,,,,,,,,,64,62,,,,,,,,,,,2.8,11.1,65,63,4
4412,13116,1616,1,11/3/2022,Division 1 Mid Major,Impact Player,2.9,,11.7,,66,63,,,,,,,,,66,64,,,,,,,,,,,2.9,11.7,64.5,65,4
4413,13117,1616,1,11/3/2022,Division 1 Mid Major,Impact Player,3,,12.1,,69,68,,,,,,,,,70,69,,,,,,,,,,,3,12.1,68.5,69.5,4
4415,13120,1616,1,11/3/2022,Division 1 Mid Major,Role Player,2.8,,11.6,,62,61,,,,,,,,,65,64,,,,,,,,,,,2.8,11.6,61.5,64.5,4
4416,13121,1616,1,11/3/2022,Division 1 Mid Major,Role Player,3.1,,13,,64,63,,,,,1.8,,,,70,70,,,,,,,,,,,3.1,13,63.5,70,5
4417,13122,1616,1,11/3/2022,Division 1 Mid Major,Starter,2.8,,11,,70,69,,,,,,,,,66,61,,,,,,,,,,,2.8,11,69.5,63.5,4
4419,13124,1616,1,11/3/2022,Division 1 Mid Major,Starter,2.7,,11.7,,62,62,,,,,1.63,,,,66,65,,,,,,,,,,,2.7,11.7,62,65.5,5
4420,13125,1616,1,11/3/2022,Division 1 Mid Major,Impact Player,2.8,,11.6,,64,62,,,,,,,,,72,66,,,,,,,,,,,2.8,11.6,63,69,4
4422,13130,1616,1,11/3/2022,Division 1 Mid Major,Starter,2.9,,12.1,,61,59,,,,,,,,,62,59,,,,,,,,,,,2.9,12.1,60,60.5,4
4498,11297,1621,1,9/27/2022,DIvision 1 Mid-Major,Starter,3.01,,11.93,,61,65,65,65,,,,,,,60.61,,,,,,,,,,,,3.01,11.93,64,60.61,4
4499,3288,1621,1,9/27/2022,DIvision 1 Mid-Major,Starter,3.55,,14.28,,58,53,61,,,,1.72,1.72,1.66,,69.7,,,53,47,73,57.6,17.1,68,2.09,0.16,18.5,3.55,14.28,57.33333333,69.7,5
4501,11299,1621,1,9/27/2022,DIvision 1 Mid-Major,Starter,3.33,,12.67,,53,55,,,,,,,,,65.66,,,,,,,,,,,,3.33,12.67,54,65.66,4
4502,11300,1621,1,9/27/2022,DIvision 1 Mid-Major,Impact Player,3,,12.06,,61,60,,,,,,,,,69.74,,,,,,,,,,,,3,12.06,60.5,69.74,4
4503,3296,1621,1,9/27/2022,DIvision 1 Mid-Major,Role Player,3.31,,12.84,,58,59,59,56,,,,,,,71.7,,,52,46,47,59.6,8.2,67,2.01,0.17,17.2,3.31,12.84,58,71.7,4
4505,11301,1621,1,9/27/2022,DIvision 1 Mid-Major,Impact Player,3.13,,11.83,,61,64,,,,,,,,,67.65,,,,,,,,,,,,3.13,11.83,62.5,67.65,4
4506,3281,1621,1,9/27/2022,DIvision 1 Mid-Major,Role Player,3.09,,11.84,,56,52,,,,,,,,,63.62,,,54,56,75,55.3,17.8,69,1.95,0.15,19.5,3.09,11.84,54,63.62,4
4507,11302,1621,1,9/27/2022,DIvision 1 Mid-Major,Role Player,3.31,,13.27,,56,57,58,,,,1.68,1.68,1.59,,67.69,,,,,,,,,,,,3.31,13.27,57,67.69,5
4508,11303,1621,1,9/27/2022,DIvision 1 Mid-Major,Role Player,3.08,,12.2,,62,61,,,,,1.75,1.75,1.66,,68.66,,,,,,,,,,,,3.08,12.2,61.5,68.66,5
4510,11306,1621,1,9/27/2022,DIvision 1 Mid-Major,Role Player,3.03,,11.49,,59,60,,,,,,,,,74.75,,,,,,,,,,,,3.03,11.49,59.5,74.75,4
4511,11307,1621,1,9/27/2022,DIvision 1 Mid-Major,Role Player,2.95,,11.64,,59,53,58,59,,,,,,,65.64,,,,,,,,,,,,2.95,11.64,57.25,65.64,4
4696,13175,1636,1,11/4/2022,Power 5,Impact Player,3.1,3.1,12,,58,58,,,,,,,,,71,,,,,,,,,,,,3.1,12,58,71,4
4699,13178,1636,1,11/4/2022,Power 5,Impact Player,2.9,2.98,11.33,,62,62,,,,,,,,,74,,,,,,,,,,,,2.94,11.33,62,74,4
4700,13179,1636,1,11/4/2022,Power 5,Impact Player,2.94,3,11.63,,52,53,,,,,,,,,71,,,,,,,,,,,,2.97,11.63,52.5,71,4
4701,13180,1636,1,11/4/2022,Power 5,Impact Player,2.99,3,11.9,,59,58,,,,,,,,,69,,,,,,,,,,,,2.995,11.9,58.5,69,4
4778,11164,1645,1,9/23/2022,Power 5,Impact Player,3,3.2,11.3,,64,63,,,,,,,,,72,74,,,,,,,,,,,3.1,11.3,63.5,73,4
4779,11165,1645,1,9/23/2022,Power 5,Starter,3,2.9,11,,67,69,,,,,,,,,69,69,,,,,,,,,,,2.95,11,68,69,4
4780,11166,1645,1,9/23/2022,Power 5,Impact Player,3.2,3.2,11.7,,70,71,,,,,,,,,81,83,,,,,,,,,,,3.2,11.7,70.5,82,4
4781,11167,1645,1,9/23/2022,Power 5,Role Player,3.1,3.1,11.7,,70,73,,,,,,,,,68,68,,,,,,,,,,,3.1,11.7,71.5,68,4
4782,11168,1645,1,9/23/2022,Power 5,Starter,3.3,3.4,11.7,,64,64,,,,,,,,,75,76,,,,,,,,,,,3.35,11.7,64,75.5,4
4783,11169,1645,1,9/23/2022,Power 5,Starter,2.9,2.9,11.3,,63,67,,,,,,,,,67,68,,,,,,,,,,,2.9,11.3,65,67.5,4
4784,11170,1645,1,9/23/2022,Power 5,Starter,3.3,3,11.8,,64,63,,,,,,,,,75,73,,,,,,,,,,,3.15,11.8,63.5,74,4
4785,11171,1645,1,9/23/2022,Power 5,Role Player,3.1,3,11.5,,63,67,,,,,,,,,67,70,,,,,,,,,,,3.05,11.5,65,68.5,4
4786,11172,1645,1,9/23/2022,Power 5,Role Player,2.9,3,11.6,,65,55,,,,,,,,,68,70,,,,,,,,,,,2.95,11.6,60,69,4
4787,11173,1645,1,9/23/2022,Power 5,Starter,3.3,3.2,12,,62,62,,,,,,,,,70,72,,,,,,,,,,,3.25,12,62,71,4
4788,11174,1645,1,9/23/2022,Power 5,Starter,3.1,3.1,11.2,,60,60,,,,,,,,,72,73,,,,,,,,,,,3.1,11.2,60,72.5,4
4790,11176,1645,1,9/23/2022,Power 5,Starter,3,3,11.2,,64,64,,,,,1.8,1.7,1.85,,76,77,,,,,,,,,,,3,11.2,64,76.5,5
4791,11177,1645,1,9/23/2022,Power 5,Role Player,3,2.9,11.3,,59,59,,,,,,,,,69,62,,,,,,,,,,,2.95,11.3,59,65.5,4
4793,11179,1645,1,9/23/2022,Power 5,Starter,3.5,3.6,13.9,,60,61,,,,,1.8,1.81,1.75,,70,70,,,,,,,,,,,3.55,13.9,60.5,70,5
4797,11096,1647,1,9/23/2022,Division 1 Mid-Major,Role Player,3.05,,13.72,,65,64,,,,,1.69,1.66,,,72,71,,,,,,,,,,,3.05,13.72,64.5,71.5,5
4798,11098,1647,1,9/23/2022,Division 1 Mid-Major,Starter,3.06,,12.58,,58,57,,,,,,,,,80,79,,,,,,,,,,,3.06,12.58,57.5,79.5,4
4799,11099,1647,1,9/23/2022,Division 1 Mid-Major,Impact Player,2.75,,10.88,,68,68,,,,,,,,,68,69,,,,,,,,,,,2.75,10.88,68,68.5,4
4800,11100,1647,1,9/23/2022,Division 1 Mid-Major,Starter,3,,11.29,,73,77,,,,,,,,,69,67,,,,,,,,,,,3,11.29,75,68,4
4801,11101,1647,1,9/23/2022,Division 1 Mid-Major,Starter,2.98,,12.18,,64,62,,,,,,,,,64,65,,,,,,,,,,,2.98,12.18,63,64.5,4
4802,11102,1647,1,9/23/2022,Division 1 Mid-Major,Starter,3,,11.99,,73,72,,,,,,,,,73,71,,,,,,,,,,,3,11.99,72.5,72,4
4803,11103,1647,1,9/23/2022,Division 1 Mid-Major,Role Player,2.91,,11.71,,57,55,,,,,,,,,78,70,,,,,,,,,,,2.91,11.71,56,74,4
4804,11104,1647,1,9/23/2022,Division 1 Mid-Major,Impact Player,3.01,,11.46,,70,69,,,,,,,,,70,71,,,,,,,,,,,3.01,11.46,69.5,70.5,4
4806,11106,1647,1,9/23/2022,Division 1 Mid-Major,Impact Player,2.94,,12.01,,60,59,,,,,,,,,79,71,,,,,,,,,,,2.94,12.01,59.5,75,4
4808,11109,1647,1,9/23/2022,Division 1 Mid-Major,Impact Player,3,,11.59,,57,57,,,,,,,,,74,75,,,,,,,,,,,3,11.59,57,74.5,4
4810,11111,1647,1,9/23/2022,Division 1 Mid-Major,Impact Player,2.78,,11.58,,63,62,,,,,1.79,1.76,,,73,75,,,,,,,,,,,2.78,11.58,62.5,74,5
4813,11114,1647,1,9/23/2022,Division 1 Mid-Major,Starter,3.21,,12.13,,59,54,,,,,,,,,87,85,,,,,,,,,,,3.21,12.13,56.5,86,4
4814,11116,1647,1,9/23/2022,Division 1 Mid-Major,Starter,3.16,,12.81,,62,61,,,,,1.68,1.56,,,68,66,,,,,,,,,,,3.16,12.81,61.5,67,5
4815,11117,1647,1,9/23/2022,Division 1 Mid-Major,Starter,3.47,,11.53,,61,61,,,,,,,,,66,69,,,,,,,,,,,3.47,11.53,61,67.5,4
4896,13275,1661,1,11/8/2022,JUCO 1,Starter,2.85,2.84,11.66,,53,50,46,50,,,,,,,77,76,72,,,,,,,,,,2.845,11.66,49.75,75,4
4897,13276,1661,1,11/8/2022,JUCO 1,Impact Player,3.35,3.29,13.38,,52,51,50,49,,,2.03,1.85,1.81,2.09,69,65,62,,,,,,,,,,3.32,13.38,50.5,65.33333333,5
4898,13277,1661,1,11/8/2022,JUCO 1,Role Player,3.25,3.13,13.64,,49,56,59,57,,,,,,,64,63,62,,,,,,,,,,3.19,13.64,55.25,63,4
4899,13278,1661,1,11/8/2022,JUCO 1,Role Player,3.09,2.94,12.34,,57,55,56,51,,,,,,,61,63,58,,,,,,,,,,3.015,12.34,54.75,60.66666667,4
4900,6288,1661,1,11/8/2022,JUCO 1,Starter,2.92,2.86,11.33,,55,55,62,61,,,,,,,72,71,69,37,48,44,63.1,5.9,49,2.47,0.17,17.1,2.89,11.33,58.25,70.66666667,4
4902,13281,1661,1,11/8/2022,JUCO 1,Starter,3.05,2.98,11.89,,55,58,58,60,,,,,,,71,70,69,,,,,,,,,,3.015,11.89,57.75,70,4
4903,13282,1661,1,11/8/2022,JUCO 1,Impact Player,3.34,2.98,11.89,,58,64,61,60,,,1.72,1.87,1.81,2.1,69,69,67,,,,,,,,,,3.16,11.89,60.75,68.33333333,5
4906,13285,1661,1,11/8/2022,JUCO 1,Starter,3.48,3.3,13.36,,43,42,43,44,,,1.84,2,1.97,1.81,73,73,72,,,,,,,,,,3.39,13.36,43,72.66666667,5
4909,13288,1661,1,11/8/2022,JUCO 1,Starter,3.14,3.07,12.05,,55,61,55,61,,,,,,,71,68,67,,,,,,,,,,3.105,12.05,58,68.66666667,4
4910,13289,1661,1,11/8/2022,JUCO 1,Starter,3.19,3.16,12.6,,51,46,46,47,,,,,,,67,66,63,,,,,,,,,,3.175,12.6,47.5,65.33333333,4
4911,13290,1661,1,11/8/2022,JUCO 1,Role Player,3.35,3.27,12.99,,54,45,51,50,,,,,,,68,68,67,,,,,,,,,,3.31,12.99,50,67.66666667,4
4912,13291,1661,1,11/8/2022,JUCO 1,Role Player,3.16,3.08,12.07,,47,55,56,49,,,,,,,70,68,63,,,,,,,,,,3.12,12.07,51.75,67,4
4913,13292,1661,1,11/8/2022,JUCO 1,Starter,2.94,2.83,11.2,,56,54,58,61,,,,,,,68,67,67,,,,,,,,,,2.885,11.2,57.25,67.33333333,4
4914,13293,1661,1,11/8/2022,JUCO 1,Starter,2.89,2.85,11.33,,49,50,58,64,,,,,,,64,61,55,,,,,,,,,,2.87,11.33,55.25,60,4
4915,13294,1661,1,11/8/2022,JUCO 1,Role Player,3.24,3.17,12.11,,60,59,59,61,,,,,,,66,63,62,,,,,,,,,,3.205,12.11,59.75,63.66666667,4
4917,13296,1661,1,11/8/2022,JUCO 1,Role Player,3.55,3.5,13.35,,56,54,47,44,,,2.44,2.15,2.18,1.81,67,67,64,,,,,,,,,,3.525,13.35,50.25,66,5
4919,13298,1661,1,11/8/2022,JUCO 1,Role Player,3.3,3.33,13.08,,53,51,63,62,,,,,,,59,58,58,,,,,,,,,,3.315,13.08,57.25,58.33333333,4
5071,4295,1670,1,11/4/2022,Division 1 Mid-Major,Impact Player,2.92,2.93,11.04,11.43,59,61,60,63,64,65,,,,,72,78,78,27,47,45,66.9,7.7,44,2.73,0.17,20.8,2.925,11.235,62,76,4
5072,4296,1670,1,11/4/2022,Division 1 Mid-Major,Starter,2.83,2.87,11.75,,58,58,61,61,61,61,,,,,63,62,62,,,,,,,,,,2.85,11.75,60,62.33333333,4
5073,4297,1670,1,11/4/2022,Division 1 Mid-Major,Role Player,3.06,3.01,11.96,12.27,56,55,56,59,60,59,,,,,65,65,63,48,46,55,62.1,9.4,61,2.34,0.18,17.1,3.035,12.115,57.5,64.33333333,4
5074,4298,1670,1,11/4/2022,Division 1 Mid-Major,Starter,3.05,3.1,11.07,11.13,62,63,61,62,63,62,,,,,66,63,63,66,54,36,63.9,3.4,80,2.1,0.2,17.2,3.075,11.1,62.16666667,64,4
5075,4304,1670,1,11/4/2022,Division 1 Mid-Major,Impact Player,3.01,2.97,12.26,13.15,59,56,51,53,57,54,,,,,67,69,71,64,71,69,58.2,14.4,77,2.35,0.15,18.1,2.99,12.705,55,69,4
5076,4305,1670,1,11/4/2022,Division 1 Mid-Major,Starter,3.04,2.94,12.09,12.15,65,65,65,64,63,58,,,,,71,69,69,,,,,,,,,,2.99,12.12,63.33333333,69.66666667,4
5077,4307,1670,1,11/4/2022,Division 1 Mid-Major,Starter,3.11,3.1,11.42,11.27,66,66,68,68,68,68,,,,,73,73,74,57,58,63,70.5,12.3,71,3.55,0.14,17.6,3.105,11.345,67.33333333,73.33333333,4
5078,13135,1670,1,11/4/2022,Division 1 Mid-Major,Starter,3.29,3.37,12.66,12.76,64,67,64,61,67,68,,,,,74,72,72,,,,,,,,,,3.33,12.71,65.16666667,72.66666667,4
5079,13136,1670,1,11/4/2022,Division 1 Mid-Major,Starter,3.39,3.34,12.6,12.19,57,62,61,59,58,59,1.79,1.62,1.63,1.75,66,67,67,,,,,,,,,,3.365,12.395,59.33333333,66.66666667,5
5080,13137,1670,1,11/4/2022,Division 1 Mid-Major,Role Player,3.21,2.94,11.78,12.16,70,72,70,64,66,63,,,,,66,66,70,,,,,,,,,,3.075,11.97,67.5,67.33333333,4
5081,13138,1670,1,11/4/2022,Division 1 Mid-Major,Role Player,3.32,3.35,11.8,12.03,69,67,68,65,68,68,,,,,66,66,67,,,,,,,,,,3.335,11.915,67.5,66.33333333,4
5083,13141,1670,1,11/4/2022,Division 1 Mid-Major,Role Player,3,2.8,11.35,11.38,58,59,60,58,53,56,,,,,63,66,65,,,,,,,,,,2.9,11.365,57.33333333,64.66666667,4
5084,13142,1670,1,11/4/2022,Division 1 Mid-Major,Role Player,3.17,3.09,11.96,12.03,58,57,55,57,53,55,,,,,62,61,61,,,,,,,,,,3.13,11.995,55.83333333,61.33333333,4
5085,13143,1670,1,11/4/2022,Division 1 Mid-Major,Role Player,3.37,3.35,12.01,12.38,56,59,64,62,62,57,,,,,67,66,66,,,,,,,,,,3.36,12.195,60,66.33333333,4
5086,13144,1670,1,11/4/2022,Division 1 Mid-Major,Starter,3.49,3.47,13.54,13.44,58,58,60,58,61,61,,,,,67,67,65,,,,,,,,,,3.48,13.49,59.33333333,66.33333333,4
5087,777,1670,1,11/4/2022,Division 1 Mid-Major,Starter,3.03,3.07,11.68,11.51,63,64,61,59,61,63,,,,,66,65,65,45,58,65,55.6,13.3,58,2.04,0.15,17.5,3.05,11.595,61.83333333,65.33333333,4
5088,777,1670,1,11/4/2022,Division 1 Mid-Major,Starter,3.03,3.07,11.68,11.51,63,64,61,59,61,63,,,,,66,65,65,41,66,39,54.8,4.1,54,1.8,0.17,16.3,3.05,11.595,61.83333333,65.33333333,4
5160,11620,1678,1,10/17/2022,DIvision 1 Mid-Major,Role Player,3.19,,12.74,,63,61,61,,,,,,,,64,63,64,,,,,,,,,,3.19,12.74,61.66666667,63.66666667,4
5161,11621,1678,1,10/17/2022,DIvision 1 Mid-Major,Role Player,3.13,,12.08,,63,65,65,,,,,,,,68,67,66,,,,,,,,,,3.13,12.08,64.33333333,67,4
5162,11622,1678,1,10/17/2022,DIvision 1 Mid-Major,Role Player,3.17,,12.8,,55,55,56,,,,,,,,56,66,68,,,,,,,,,,3.17,12.8,55.33333333,63.33333333,4
5163,11623,1678,1,10/17/2022,DIvision 1 Mid-Major,Role Player,3.03,,11.57,,56,56,58,,,,,,,,64,65,64,,,,,,,,,,3.03,11.57,56.66666667,64.33333333,4
5165,11625,1678,1,10/17/2022,DIvision 1 Mid-Major,Role Player,2.9,,11.74,,58,58,57,,,,,,,,63,64,63,,,,,,,,,,2.9,11.74,57.66666667,63.33333333,4
5166,11626,1678,1,10/17/2022,DIvision 1 Mid-Major,Role Player,3.17,,12.97,,52,54,56,,,,,,,,65,66,67,,,,,,,,,,3.17,12.97,54,66,4
5167,11627,1678,1,10/17/2022,DIvision 1 Mid-Major,Role Player,3.13,,12.4,,60,59,64,,,,1.79,1.85,1.93,1.85,61,64,61,,,,,,,,,,3.13,12.4,61,62,5
5168,11628,1678,1,10/17/2022,DIvision 1 Mid-Major,Role Player,3.08,,11.84,,58,60,60,,,,,,,,67,65,68,,,,,,,,,,3.08,11.84,59.33333333,66.66666667,4
5169,11629,1678,1,10/17/2022,DIvision 1 Mid-Major,Role Player,2.92,,12.08,,59,58,60,,,,,,,,76,71,70,,,,,,,,,,2.92,12.08,59,72.33333333,4
5171,11631,1678,1,10/17/2022,DIvision 1 Mid-Major,Role Player,3.02,,11.82,,56,58,56,,,,,,,,61,64,57,,,,,,,,,,3.02,11.82,56.66666667,60.66666667,4
5172,11632,1678,1,10/17/2022,DIvision 1 Mid-Major,Role Player,3.04,,12.38,,59,60,61,,,,,,,,69,66,65,,,,,,,,,,3.04,12.38,60,66.66666667,4
5176,11639,1678,1,10/17/2022,DIvision 1 Mid-Major,Role Player,3.26,,12.55,,57,58,57,,,,,,,,54,59,58,,,,,,,,,,3.26,12.55,57.33333333,57,4
5183,13188,1679,1,11/7/2022,Power 5,Role Player,3.11,3.14,12.03,,59,62,62,,,,,,,,70,71,69,,,,,,,,,,3.125,12.03,61,70,4
