,CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo,notEmpty
3247,10880,1523,4,9/16/2022,JUCO 1,Impact Player,2.84,,11.78,,51,52,43,,,,,,,,51,48,52,,,,,,,,,,2.84,11.78,48.66666667,50.33333333,4
3248,10881,1523,4,9/16/2022,JUCO 1,Starter,3.17,,12.47,,59,58,61,,,,,,,,69,70,70,,,,,,,,,,3.17,12.47,59.33333333,69.66666667,4
3249,10882,1523,4,9/16/2022,JUCO 1,Starter,3.24,,13.1,,46,52,52,,,,,,,,61,65,60,,,,,,,,,,3.24,13.1,50,62,4
3250,10883,1523,4,9/16/2022,JUCO 1,Impact Player,3.04,,12.38,,46,49,49,,,,,,,,52,50,52,,,,,,,,,,3.04,12.38,48,51.33333333,4
3251,10884,1523,4,9/16/2022,JUCO 1,Starter,2.95,,11.23,,55,51,57,,,,,,,,56,55,58,,,,,,,,,,2.95,11.23,54.33333333,56.33333333,4
3253,10886,1523,4,9/16/2022,JUCO 1,Impact Player,3.49,,13.94,,47,48,49,,,,,,,,60,62,54,,,,,,,,,,3.49,13.94,48,58.66666667,4
3254,10887,1523,4,9/16/2022,JUCO 1,Starter,3.5,,13.94,,49,52,54,,,,2.16,2.03,2,,54,59,63,,,,,,,,,,3.5,13.94,51.66666667,58.66666667,5
3255,10888,1523,4,9/16/2022,JUCO 1,Impact Player,3.18,,12.01,,52,54,58,,,,,,,,55,55,,,,,,,,,,,3.18,12.01,54.66666667,55,4
3256,10889,1523,4,9/16/2022,JUCO 1,Starter,3.69,,14.95,,54,53,51,,,,2.03,1.84,1.94,,61,70,62,,,,,,,,,,3.69,14.95,52.66666667,64.33333333,5
3384,10478,1540,4,9/11/2022,JUCO 3,Starter,3.15,3.06,12.13,,43,48,46,,,,,,,,61,67,57,,,,,,,,,,3.105,12.13,45.66666667,61.66666667,4
3385,10479,1540,4,9/11/2022,JUCO 3,Starter,3.28,3.31,13.27,,45,46,47,,,,2.1,2.1,2.09,2.25,48,52,59,,,,,,,,,,3.295,13.27,46,53,5
3386,10480,1540,4,9/11/2022,JUCO 3,Starter,3.64,3.49,14.37,,54,51,52,,,,,,,,63,63,63,,,,,,,,,,3.565,14.37,52.33333333,63,4
3387,10481,1540,4,9/11/2022,JUCO 3,Starter,3.37,3.26,13.83,,44,46,49,,,,,,,,68,61,60,,,,,,,,,,3.315,13.83,46.33333333,63,4
3388,10482,1540,4,9/11/2022,JUCO 3,Starter,3.17,3.15,12.77,,50,51,52,,,,2.22,2.28,2.1,2.1,58,54,62,,,,,,,,,,3.16,12.77,51,58,5
3389,10483,1540,4,9/11/2022,JUCO 3,Starter,3.25,3.23,12.77,,49,47,49,,,,,,,,68,69,56,,,,,,,,,,3.24,12.77,48.33333333,64.33333333,4
3390,10484,1540,4,9/11/2022,JUCO 3,Starter,3.27,3.23,13.5,,53,52,54,,,,,,,,64,65,58,,,,,,,,,,3.25,13.5,53,62.33333333,4
3391,10486,1540,4,9/11/2022,JUCO 3,Impact Player,3.1,3.05,12.32,,43,46,46,,,,,,,,63,61,58,,,,,,,,,,3.075,12.32,45,60.66666667,4
3392,10489,1540,4,9/11/2022,JUCO 3,Starter,3.2,3.24,13.28,,44,45,48,,,,,,,,46,42,47,,,,,,,,,,3.22,13.28,45.66666667,45,4
3393,10490,1540,4,9/11/2022,JUCO 3,Starter,3.7,3.68,15.56,,52,53,54,,,,,,,,78,75,73,,,,,,,,,,3.69,15.56,53,75.33333333,4
3394,10491,1540,4,9/11/2022,JUCO 3,Role Player,3.11,3.17,12.69,,52,54,53,,,,,,,,69,64,64,,,,,,,,,,3.14,12.69,53,65.66666667,4
3486,12504,1548,4,10/25/2022,JUCO 3,Starter,3.21,,12.87,,48,49,52,,,,,,,,53,42,50,,,,,,,,,,3.21,12.87,49.66666667,48.33333333,4
3487,12505,1548,4,10/25/2022,JUCO 3,Starter,3.55,,14.26,,44,45,45,,,,,,,,49,52,46,,,,,,,,,,3.55,14.26,44.66666667,49,4
3488,12506,1548,4,10/25/2022,JUCO 3,Starter,2.99,,12.56,,53,54,55,,,,,,,,59,55,55,,,,,,,,,,2.99,12.56,54,56.33333333,4
3489,12507,1548,4,10/25/2022,JUCO 3,Starter,3.03,,12.19,,51,54,52,,,,,,,,63,64,58,,,,,,,,,,3.03,12.19,52.33333333,61.66666667,4
3490,12508,1548,4,10/25/2022,JUCO 3,Starter,3.16,,12.94,,54,55,55,,,,1.94,2,1.91,2,57,49,60,,,,,,,,,,3.16,12.94,54.66666667,55.33333333,5
3491,12509,1548,4,10/25/2022,JUCO 3,Starter,3.33,,13.99,,48,52,49,,,,,,,,52,55,46,,,,,,,,,,3.33,13.99,49.66666667,51,4
3492,12510,1548,4,10/25/2022,JUCO 3,Starter,3.17,,13.02,,56,56,55,,,,,,,,56,54,62,,,,,,,,,,3.17,13.02,55.66666667,57.33333333,4
3493,12511,1548,4,10/25/2022,JUCO 3,Starter,2.9,,11.97,,53,54,54,,,,,,,,56,52,53,,,,,,,,,,2.9,11.97,53.66666667,53.66666667,4
3494,12512,1548,4,10/25/2022,JUCO 3,Starter,3.16,,12.66,,47,45,46,,,,,,,,50,50,52,,,,,,,,,,3.16,12.66,46,50.66666667,4
3495,12513,1548,4,10/25/2022,JUCO 3,Starter,3.04,,12.44,,58,59,63,,,,1.91,2,1.94,1.89,62,61,61,,,,,,,,,,3.04,12.44,60,61.33333333,5
3496,12514,1548,4,10/25/2022,JUCO 3,Role Player,3.52,,14.99,,49,49,50,,,,,,,,51,51,51,,,,,,,,,,3.52,14.99,49.33333333,51,4
3497,12515,1548,4,10/25/2022,JUCO 3,Starter,2.9,,12.24,,49,50,47,,,,,,,,56,47,54,,,,,,,,,,2.9,12.24,48.66666667,52.33333333,4
3537,11399,1552,4,10/12/2022,Division 3,Role Player,3.77,,16.49,,40,37,40,,,,,,,,51,54,52,,,,,,,,,,3.77,16.49,39,52.33333333,4
3539,11401,1552,4,10/12/2022,Division 3,Impact Player,3.07,,12.41,,48,50,49,,,,,,,,65,60,56,,,,,,,,,,3.07,12.41,49,60.33333333,4
3540,11402,1552,4,10/12/2022,Division 3,Impact Player,3.36,,13.86,,46,42,46,,,,2.16,2.19,2.21,2.13,65,64,67,,,,,,,,,,3.36,13.86,44.66666667,65.33333333,5
3541,11403,1552,4,10/12/2022,Division 3,Role Player,3.57,,14.6,,37,37,38,,,,,,,,49,56,58,,,,,,,,,,3.57,14.6,37.33333333,54.33333333,4
3544,11406,1552,4,10/12/2022,Division 3,Impact Player,3.17,,13.07,,45,44,49,,,,,,,,68,67,67,,,,,,,,,,3.17,13.07,46,67.33333333,4
3545,11407,1552,4,10/12/2022,Division 3,Role Player,3.59,,14.67,,48,50,51,,,,,,,,72,74,74,,,,,,,,,,3.59,14.67,49.66666667,73.33333333,4
3546,11408,1552,4,10/12/2022,Division 3,Impact Player,3.77,,15.29,,52,51,52,,,,2.1,2.13,2.21,2.18,56,63,60,,,,,,,,,,3.77,15.29,51.66666667,59.66666667,5
3547,11409,1552,4,10/12/2022,Division 3,Starter,3.37,,13.45,,48,47,49,,,,,,,,63,72,67,,,,,,,,,,3.37,13.45,48,67.33333333,4
3548,11410,1552,4,10/12/2022,Division 3,Starter,3.35,,13.72,,55,56,55,,,,,,,,61,65,72,,,,,,,,,,3.35,13.72,55.33333333,66,4
3549,11411,1552,4,10/12/2022,Division 3,Starter,3.07,,12.6,,46,48,46,,,,,,,,64,62,59,,,,,,,,,,3.07,12.6,46.66666667,61.66666667,4
3550,11412,1552,4,10/12/2022,Division 3,Starter,3.22,,12.67,,48,49,50,,,,,,,,44,35,50,,,,,,,,,,3.22,12.67,49,43,4
3551,11413,1552,4,10/12/2022,Division 3,Starter,3.17,,12.25,,51,51,53,,,,,,,,70,62,72,,,,,,,,,,3.17,12.25,51.66666667,68,4
3606,12018,1561,4,10/14/2022,DIvision 1 Mid-Major,Role Player,3.32,,13.45,,57,58,58,57,58,58,,,,,67,66,63,,,,,,,,,,3.32,13.45,57.66666667,65.33333333,4
3608,12019,1561,4,10/14/2022,DIvision 1 Mid-Major,Starter,3.27,,13.24,,53,54,56,59,58,60,,,,,66,53,62,,,,,,,,,,3.27,13.24,56.66666667,60.33333333,4
3610,12020,1561,4,10/14/2022,DIvision 1 Mid-Major,Starter,2.9,,11.85,,58,52,57,59,60,59,,,,,67,65,60,,,,,,,,,,2.9,11.85,57.5,64,4
3612,12022,1561,4,10/14/2022,DIvision 1 Mid-Major,Role Player,3.14,,13.65,,60,59,62,61,60,61,,,,,58,55,62,,,,,,,,,,3.14,13.65,60.5,58.33333333,4
3614,12024,1561,4,10/14/2022,DIvision 1 Mid-Major,Role Player,3.23,,13.73,,58,60,59,61,61,62,,,,,59,55,57,,,,,,,,,,3.23,13.73,60.16666667,57,4
3616,12028,1561,4,10/14/2022,DIvision 1 Mid-Major,Starter,3.01,,12.32,,60,60,60,63,61,61,,,,,61,60,61,,,,,,,,,,3.01,12.32,60.83333333,60.66666667,4
3618,12029,1561,4,10/14/2022,DIvision 1 Mid-Major,Role Player,2.99,,12.31,,57,60,55,58,58,56,,,,,54,55,56,,,,,,,,,,2.99,12.31,57.33333333,55,4
3620,12030,1561,4,10/14/2022,DIvision 1 Mid-Major,Starter,3.02,,12.61,,49,52,52,53,56,55,,,,,61,68,59,,,,,,,,,,3.02,12.61,52.83333333,62.66666667,4
3622,12031,1561,4,10/14/2022,DIvision 1 Mid-Major,Role Player,3.43,,13.97,,55,56,56,59,58,58,1.84,1.81,2,1.81,59,56,57,,,,,,,,,,3.43,13.97,57,57.33333333,5
3624,12032,1561,4,10/14/2022,DIvision 1 Mid-Major,Role Player,3.08,,12.5,,55,55,56,58,58,58,,,,,70,69,67,,,,,,,,,,3.08,12.5,56.66666667,68.66666667,4
3626,12033,1561,4,10/14/2022,DIvision 1 Mid-Major,Role Player,3,,12.56,,53,52,54,56,55,53,,,,,56,58,70,,,,,,,,,,3,12.56,53.83333333,61.33333333,4
3628,12034,1561,4,10/14/2022,DIvision 1 Mid-Major,Starter,3.04,,12.02,,52,56,57,51,54,52,,,,,63,60,62,,,,,,,,,,3.04,12.02,53.66666667,61.66666667,4
3630,12035,1561,4,10/14/2022,DIvision 1 Mid-Major,Role Player,3.05,,12.57,,63,59,61,61,63,62,,,,,50,69,54,,,,,,,,,,3.05,12.57,61.5,57.66666667,4
3632,12036,1561,4,10/14/2022,DIvision 1 Mid-Major,Starter,3.24,,12.96,,60,59,60,63,63,63,1.84,1.78,1.93,1.87,65,61,66,,,,,,,,,,3.24,12.96,61.33333333,64,5
3634,12037,1561,4,10/14/2022,DIvision 1 Mid-Major,Role Player,3.21,,13.24,,58,57,57,63,65,62,,,,,68,73,74,,,,,,,,,,3.21,13.24,60.33333333,71.66666667,4
3636,12038,1561,4,10/14/2022,DIvision 1 Mid-Major,Starter,2.97,,11.91,,53,58,60,61,62,61,,,,,62,66,55,,,,,,,,,,2.97,11.91,59.16666667,61,4
3638,12039,1561,4,10/14/2022,DIvision 1 Mid-Major,Impact Player,3.23,,13.64,,55,46,56,56,56,56,,,,,60,73,66,,,,,,,,,,3.23,13.64,54.16666667,66.33333333,4
3640,12040,1561,4,10/14/2022,DIvision 1 Mid-Major,Role Player,3.19,,13.13,,56,57,58,58,56,57,,,,,70,72,71,,,,,,,,,,3.19,13.13,57,71,4
3642,12041,1561,4,10/14/2022,DIvision 1 Mid-Major,Role Player,2.99,,12.21,,54,54,50,52,55,53,,,,,61,63,68,,,,,,,,,,2.99,12.21,53,64,4
3644,12042,1561,4,10/14/2022,DIvision 1 Mid-Major,Impact Player,3.24,,13.57,,57,58,58,58,55,58,,,,,65,54,53,,,,,,,,,,3.24,13.57,57.33333333,57.33333333,4
3646,12043,1561,4,10/14/2022,DIvision 1 Mid-Major,Role Player,3.16,,13.22,,59,59,60,62,59,60,,,,,72,70,75,,,,,,,,,,3.16,13.22,59.83333333,72.33333333,4
3648,12045,1561,4,10/14/2022,DIvision 1 Mid-Major,Impact Player,2.87,,11.41,,63,67,68,66,65,67,,,,,74,75,60,,,,,,,,,,2.87,11.41,66,69.66666667,4
3650,12046,1561,4,10/14/2022,DIvision 1 Mid-Major,Role Player,2.94,,11.5,,58,59,58,57,60,61,,,,,58,52,54,,,,,,,,,,2.94,11.5,58.83333333,54.66666667,4
3651,10666,1562,4,9/14/2022,JUCO 3,Starter,3.33,,13.12,,49,40,48,,,,,,,,54,56,52,,,,,,,,,,3.33,13.12,45.66666667,54,4
3652,10667,1562,4,9/14/2022,JUCO 3,Starter,3.06,,11.92,,57,56,59,,,,,,,,61,63,64,,,,,,,,,,3.06,11.92,57.33333333,62.66666667,4
3653,10668,1562,4,9/14/2022,JUCO 3,Starter,3.09,,11.91,,43,44,48,,,,,,,,53,53,54,,,,,,,,,,3.09,11.91,45,53.33333333,4
3654,10669,1562,4,9/14/2022,JUCO 3,Impact Player,3.15,,13.37,,44,48,48,,,,,,,,61,60,68,,,,,,,,,,3.15,13.37,46.66666667,63,4
3655,10670,1562,4,9/14/2022,JUCO 3,Impact Player,3.33,,13.32,,63,64,64,,,,,,,,68,68,78,,,,,,,,,,3.33,13.32,63.66666667,71.33333333,4
3656,10671,1562,4,9/14/2022,JUCO 3,Impact Player,3.31,,13.42,,41,44,42,,,,,,,,62,65,67,,,,,,,,,,3.31,13.42,42.33333333,64.66666667,4
3658,10675,1562,4,9/14/2022,JUCO 3,Starter,3.17,,12.65,,49,46,48,,,,,,,,58,61,63,,,,,,,,,,3.17,12.65,47.66666667,60.66666667,4
3659,10676,1562,4,9/14/2022,JUCO 3,Role Player,3.38,,13.35,,49,50,49,,,,,,,,56,67,61,,,,,,,,,,3.38,13.35,49.33333333,61.33333333,4
3660,10677,1562,4,9/14/2022,JUCO 3,Starter,3.24,,13.5,,54,56,52,,,,,,,,64,60,61,,,,,,,,,,3.24,13.5,54,61.66666667,4
3661,10678,1562,4,9/14/2022,JUCO 3,Role Player,2.86,,11.46,,49,54,52,,,,,,,,60,58,64,,,,,,,,,,2.86,11.46,51.66666667,60.66666667,4
3662,10679,1562,4,9/14/2022,JUCO 3,Role Player,3.56,,14.43,,49,48,47,,,,,,,,61,58,55,,,,,,,,,,3.56,14.43,48,58,4
3663,10681,1562,4,9/14/2022,JUCO 3,Starter,2.81,,11.32,,58,56,55,,,,,,,,67,52,53,,,,,,,,,,2.81,11.32,56.33333333,57.33333333,4
3664,10682,1562,4,9/14/2022,JUCO 3,Impact Player,3.31,,12.94,,57,58,57,,,,,,,,68,77,80,,,,,,,,,,3.31,12.94,57.33333333,75,4
3665,10683,1562,4,9/14/2022,JUCO 3,Role Player,3.78,,14.99,,56,53,51,,,,,,,,55,56,62,,,,,,,,,,3.78,14.99,53.33333333,57.66666667,4
3666,10684,1562,4,9/14/2022,JUCO 3,Starter,2.98,,11.71,,50,55,58,,,,,,,,70,70,65,,,,,,,,,,2.98,11.71,54.33333333,68.33333333,4
3667,10685,1562,4,9/14/2022,JUCO 3,Starter,3.17,,12.66,,57,59,56,,,,1.98,2.12,2,2.05,62,62,62,,,,,,,,,,3.17,12.66,57.33333333,62,5
3668,1330,1562,4,9/14/2022,JUCO 3,Impact Player,3.43,,13.73,,43,52,53,,,,2.08,1.93,2.02,1.87,68,75,74,63,48,38,59.6,5.2,77,2.01,0.17,14.7,3.43,13.73,49.33333333,72.33333333,5
3730,6834,1567,4,10/29/2022,JUCO 2,Impact Player,3.27,3.24,12.72,,59,60,59,,,,,,,,48,40,57,,,,,,,,,,3.255,12.72,59.33333333,48.33333333,4
3731,12950,1567,4,10/29/2022,Juco 2,Impact Player,3.26,3.25,13.42,,49,50,49,,,,,,,,56,54,57,,,,,,,,,,3.255,13.42,49.33333333,55.66666667,4
3732,12951,1567,4,10/29/2022,Juco 2,Role Player,3.24,3.25,12.87,,58,57,58,54,56,54,2.1,2.06,1.97,1.9,57,56,54,,,,,,,,,,3.245,12.87,56.16666667,55.66666667,5
3733,12952,1567,4,10/29/2022,Juco 2,Impact Player,3.58,3.61,13.97,,53,55,55,,,,,,,,65,63,63,,,,,,,,,,3.595,13.97,54.33333333,63.66666667,4
3734,12953,1567,4,10/29/2022,Juco 2,Impact Player,3.06,3.01,11.85,,50,48,48,,,,,,,,55,42,59,,,,,,,,,,3.035,11.85,48.66666667,52,4
3735,12954,1567,4,10/29/2022,Juco 2,Starter,3.65,3.63,14.56,,49,49,49,,,,,,,,65,66,65,,,,,,,,,,3.64,14.56,49,65.33333333,4
3736,12955,1567,4,10/29/2022,Juco 2,Impact Player,3.04,3.03,12.13,,55,56,57,,,,,,,,69,58,68,,,,,,,,,,3.035,12.13,56,65,4
3737,12956,1567,4,10/29/2022,Juco 2,Role Player,3.11,3.01,12.15,,54,52,55,,,,,,,,57,57,54,,,,,,,,,,3.06,12.15,53.66666667,56,4
3738,12957,1567,4,10/29/2022,Juco 2,Role Player,3.4,3.49,14.09,,49,49,50,,,,,,,,55,63,62,,,,,,,,,,3.445,14.09,49.33333333,60,4
3739,12958,1567,4,10/29/2022,Juco 2,Impact Player,3.14,3.14,12.33,,53,56,55,53,55,50,1.91,2.03,2,1.94,64,65,62,,,,,,,,,,3.14,12.33,53.66666667,63.66666667,5
3740,12959,1567,4,10/29/2022,Juco 2,Impact Player,2.99,2.99,11.75,,56,58,57,,,,,,,,56,56,63,,,,,,,,,,2.99,11.75,57,58.33333333,4
3741,12960,1567,4,10/29/2022,Juco 2,Role Player,3.45,3.46,13.7,,50,52,49,,,,,,,,56,53,54,,,,,,,,,,3.455,13.7,50.33333333,54.33333333,4
3742,12961,1567,4,10/29/2022,Juco 2,Role Player,3.13,3.24,12.95,,55,55,53,54,55,54,1.88,1.97,2.03,2.09,56,58,50,,,,,,,,,,3.185,12.95,54.33333333,54.66666667,5
3743,12962,1567,4,10/29/2022,Juco 2,Role Player,3.33,3.28,13.05,,44,42,44,,,,,,,,46,50,57,,,,,,,,,,3.305,13.05,43.33333333,51,4
3860,11183,1580,4,9/26/2022,Division 3,Role Player,3.36,,13.55,,48,49,52,,,,,,,,59,61,63,,,,,,,,,,3.36,13.55,49.66666667,61,4
3861,11184,1580,4,9/26/2022,Division 3,Starter,3.2,,13.06,,50,52,54,,,,,,,,55,51,54,,,,,,,,,,3.2,13.06,52,53.33333333,4
3863,11186,1580,4,9/26/2022,Division 3,Role Player,3.25,,13.25,,53,55,56,,,,,,,,59,54,58,,,,,,,,,,3.25,13.25,54.66666667,57,4
3864,11187,1580,4,9/26/2022,Division 3,Starter,3.1,,12.34,,47,49,52,,,,2.03,1.89,2.13,1.97,66,68,69,,,,,,,,,,3.1,12.34,49.33333333,67.66666667,5
3865,11188,1580,4,9/26/2022,Division 3,Starter,3.02,,12.5,,45,50,52,,,,,,,,63,61,63,,,,,,,,,,3.02,12.5,49,62.33333333,4
3866,11189,1580,4,9/26/2022,Division 3,Role Player,3,,11.66,,56,56,56,,,,,,,,68,67,66,,,,,,,,,,3,11.66,56,67,4
3867,11190,1580,4,9/26/2022,Division 3,Role Player,3.55,,14.71,,44,45,47,,,,2.53,2.25,2.5,2.44,56,53,55,,,,,,,,,,3.55,14.71,45.33333333,54.66666667,5
3868,11191,1580,4,9/26/2022,Division 3,Role Player,3.17,,13.11,,40,41,43,,,,2.22,2.31,2.37,2.25,60,59,60,,,,,,,,,,3.17,13.11,41.33333333,59.66666667,5
3869,11192,1580,4,9/26/2022,Division 3,Role Player,3.02,,12.43,,52,53,54,,,,,,,,60,66,60,,,,,,,,,,3.02,12.43,53,62,4
3870,11193,1580,4,9/26/2022,Division 3,Starter,3.19,,12.81,,57,59,59,,,,,,,,70,67,66,,,,,,,,,,3.19,12.81,58.33333333,67.66666667,4
3871,11194,1580,4,9/26/2022,Division 3,Starter,3.55,,14.94,,51,51,52,,,,,,,,65,66,65,,,,,,,,,,3.55,14.94,51.33333333,65.33333333,4
3872,11195,1580,4,9/26/2022,Division 3,Starter,3.37,,13.8,,50,50,53,,,,,,,,62,62,62,,,,,,,,,,3.37,13.8,51,62,4
3873,11196,1580,4,9/26/2022,Division 3,Role Player,3.2,,13.34,,45,46,46,,,,2.53,2.46,2.35,2.37,62,67,68,,,,,,,,,,3.2,13.34,45.66666667,65.66666667,5
3874,11197,1580,4,9/26/2022,Division 3,Role Player,3.36,,13.91,,39,38,31,,,,2.87,2.65,2.85,2.88,58,49,54,,,,,,,,,,3.36,13.91,36,53.66666667,5
3875,11198,1580,4,9/26/2022,Division 3,Starter,3.61,,15.22,,50,53,54,,,,,,,,69,67,69,,,,,,,,,,3.61,15.22,52.33333333,68.33333333,4
3876,11199,1580,4,9/26/2022,Division 3,Starter,3.5,,14.4,,53,56,59,,,,,,,,71,68,65,,,,,,,,,,3.5,14.4,56,68,4
3877,11202,1580,4,9/26/2022,Division 3,Starter,3.12,,12.75,,53,52,52,,,,,,,,65,64,65,,,,,,,,,,3.12,12.75,52.33333333,64.66666667,4
3967,10499,1587,4,9/12/2022,NAIA,Starter,3.25,3.28,12.82,12.88,61,62,63,61,62,63,1.81,1.66,1.65,1.7,69,70,71,,,,,,,,,,3.265,12.85,62,70,5
3970,10501,1587,4,9/12/2022,NAIA,Starter,3.03,3.1,11.86,11.89,61,63,62,62,63,60,,,,,73,70,69,,,,,,,,,,3.065,11.875,61.83333333,70.66666667,4
3971,10502,1587,4,9/12/2022,NAIA,Impact Player,3.01,3.03,12.14,12.14,60,63,59,58,60,60,1.75,1.72,1.72,1.78,66,66,65,,,,,,,,,,3.02,12.14,60,65.66666667,5
3974,10505,1587,4,9/12/2022,NAIA,Impact Player,3.16,3.15,12.64,12.55,58,58,59,60,59,60,1.62,1.69,1.83,1.8,68,67,69,,,,,,,,,,3.155,12.595,59,68,5
3975,10506,1587,4,9/12/2022,NAIA,Impact Player,3.2,3.18,11.73,11.76,57,60,58,58,59,58,,,,,61,61,62,,,,,,,,,,3.19,11.745,58.33333333,61.33333333,4
3976,10507,1587,4,9/12/2022,NAIA,Starter,3.2,3.21,13.01,13.05,58,60,59,58,60,59,,,,,65,65,65,,,,,,,,,,3.205,13.03,59,65,4
3977,10508,1587,4,9/12/2022,NAIA,Impact Player,3.2,3.21,12.46,12.49,59,58,60,60,59,61,,,,,74,70,71,,,,,,,,,,3.205,12.475,59.5,71.66666667,4
3979,10510,1587,4,9/12/2022,NAIA,Impact Player,3.33,3.31,13.15,13.11,56,55,54,56,55,54,,,,,63,64,63,,,,,,,,,,3.32,13.13,55,63.33333333,4
3980,10511,1587,4,9/12/2022,NAIA,Impact Player,3.04,3.08,12.94,12.88,61,62,62,59,60,61,,,,,58,58,59,,,,,,,,,,3.06,12.91,60.83333333,58.33333333,4
3982,10513,1587,4,9/12/2022,NAIA,Impact Player,3.08,3.1,12.44,12.41,54,58,56,57,58,57,,,,,70,68,70,,,,,,,,,,3.09,12.425,56.66666667,69.33333333,4
3983,10514,1587,4,9/12/2022,NAIA,Impact Player,3.18,3.15,12.13,12.27,62,65,64,63,64,65,,,,,64,64,63,,,,,,,,,,3.165,12.2,63.83333333,63.66666667,4
4008,10454,1593,4,9/9/2022,NAIA,Impact Player,3.28,3.28,12.93,,52,49,52,,,,2.18,1.98,,,70,68,63,,,,,,,,,,3.28,12.93,51,67,5
4009,10455,1593,4,9/9/2022,NAIA,Impact Player,2.95,2.79,11.37,,62,60,63,,,,,,,,63,63,62,,,,,,,,,,2.87,11.37,61.66666667,62.66666667,4
4010,10456,1593,4,9/9/2022,NAIA,Impact Player,3.07,3.1,11.97,,57,58,58,,,,1.96,1.86,,,63,66,60,,,,,,,,,,3.085,11.97,57.66666667,63,5
4011,10457,1593,4,9/9/2022,NAIA,Starter,3.43,3.21,13.1,,52,54,,,,,1.95,1.8,,,61,64,68,,,,,,,,,,3.32,13.1,53,64.33333333,5
4012,10458,1593,4,9/9/2022,NAIA,Starter,3.31,3.28,13.83,,55,54,57,,,,,,,,56,56,54,,,,,,,,,,3.295,13.83,55.33333333,55.33333333,4
4014,10460,1593,4,9/9/2022,NAIA,Impact Player,3.02,3.21,12.33,,55,56,57,,,,,,,,66,65,63,,,,,,,,,,3.115,12.33,56,64.66666667,4
4015,10462,1593,4,9/9/2022,NAIA,Role Player,3.28,3.28,12.85,,54,55,,,,,1.85,1.76,,,58,60,60,,,,,,,,,,3.28,12.85,54.5,59.33333333,5
4017,10464,1593,4,9/9/2022,NAIA,Starter,3.62,3.63,15.2,,52,55,54,,,,,,,,70,71,65,,,,,,,,,,3.625,15.2,53.66666667,68.66666667,4
4018,10466,1593,4,9/9/2022,NAIA,Starter,3.29,3.25,12.82,,45,48,50,,,,,,,,51,59,61,,,,,,,,,,3.27,12.82,47.66666667,57,4
4080,13352,1597,4,11/11/2022,DIvision 1 Mid-Major,Starter,3.24,,11.68,,57,59,,,,,,,,,65,66,,,,,,,,,,,3.24,11.68,58,65.5,4
4081,13353,1597,4,11/11/2022,DIvision 1 Mid-Major,Starter,3.05,,11.9,,56,56,,,,,1.75,1.66,,,66,66,,,,,,,,,,,3.05,11.9,56,66,5
4082,13355,1597,4,11/11/2022,DIvision 1 Mid-Major,Starter,3.2,,12.05,,61,64,,,,,,,,,68,67,,,,,,,,,,,3.2,12.05,62.5,67.5,4
4083,13359,1597,4,11/11/2022,DIvision 1 Mid-Major,Starter,3.21,,11.85,,65,67,,,,,,,,,66,67,,,,,,,,,,,3.21,11.85,66,66.5,4
4085,13363,1597,4,11/11/2022,DIvision 1 Mid-Major,Starter,3.06,,11.61,,61,60,,,,,,,,,65,67,,,,,,,,,,,3.06,11.61,60.5,66,4
4086,13364,1597,4,11/11/2022,DIvision 1 Mid-Major,Starter,3.18,,11.84,,63,67,,,,,,,,,66,64,,,,,,,,,,,3.18,11.84,65,65,4
4087,13365,1597,4,11/11/2022,DIvision 1 Mid-Major,Starter,3.32,,12.28,,57,57,,,,,,,,,61,61,,,,,,,,,,,3.32,12.28,57,61,4
4088,13366,1597,4,11/11/2022,DIvision 1 Mid-Major,Starter,3.15,,12.18,,67,65,,,,,1.68,1.62,,,73,74,,,,,,,,,,,3.15,12.18,66,73.5,5
4089,13367,1597,4,11/11/2022,DIvision 1 Mid-Major,Starter,3.02,,11.49,,65,65,,,,,,,,,72,78,,,,,,,,,,,3.02,11.49,65,75,4
4090,13369,1597,4,11/11/2022,DIvision 1 Mid-Major,Starter,3.47,,12.84,,62,64,,,,,,,,,65,69,,,,,,,,,,,3.47,12.84,63,67,4
4091,13370,1597,4,11/11/2022,DIvision 1 Mid-Major,Starter,2.93,,11.17,,71,72,67,69,,,,,,,68,69,,,,,,,,,,,2.93,11.17,69.75,68.5,4
4092,13371,1597,4,11/11/2022,DIvision 1 Mid-Major,Starter,3.16,,11.72,,60,61,,,,,,,,,66,68,,,,,,,,,,,3.16,11.72,60.5,67,4
4211,11783,1607,4,10/7/2022,NAIA,Role Player,3.12,3.14,12.6,,40,38,41,,,,,,,,61,61,62,,,,,,,,,,3.13,12.6,39.66666667,61.33333333,4
